x_global,y_global,fov_id,label,target,x_cell,y_cell
84,187,0,36,Plp1,86.98778800000036,178.1899599999997
84,386,0,35,Plp1,87.5140449999999,376.62920999999915
84,405,0,37,Plp1,99.90689999999995,399.03285999999935
84,466,0,34,Cryab,90.452902,463.84396000000015
84,726,0,0,Plp1,,
85,374,0,35,Enpp2,87.5140449999999,376.62920999999915
85,393,0,37,Plp1,99.90689999999995,399.03285999999935
85,727,0,0,Plp1,,
85,1276,0,0,Plp1,,
86,175,0,36,Plp1,86.98778800000036,178.1899599999997
86,1275,0,0,Plp1,,
87,465,0,34,Plp1,90.452902,463.84396000000015
87,656,0,0,Snca,,
87,1065,0,0,Rgs4,,
87,1541,0,38,Plp1,93.77440300000035,1539.0390499999994
88,169,0,36,Plp1,86.98778800000036,178.1899599999997
88,270,0,42,Enpp2,103.3405359999997,272.5955099999992
88,374,0,35,Enpp2,87.5140449999999,376.62920999999915
88,433,0,0,Plp1,,
88,463,0,34,Plp1,90.452902,463.84396000000015
88,473,0,34,Kctd12,90.452902,463.84396000000015
88,1066,0,0,Rgs4,,
88,1438,0,27,Pvalb,76.59490099999948,1415.8308400000005
89,178,0,36,Plp1,86.98778800000036,178.1899599999997
89,254,0,0,Plp1,,
89,283,0,0,Plp1,,
89,374,0,35,Enpp2,87.5140449999999,376.62920999999915
89,468,0,34,Cryab,90.452902,463.84396000000015
90,385,0,35,Plp1,87.5140449999999,376.62920999999915
90,389,0,35,Cryab,87.5140449999999,376.62920999999915
90,407,0,37,Cryab,99.90689999999995,399.03285999999935
90,1541,0,38,Plp1,93.77440300000035,1539.0390499999994
91,462,0,34,Plp1,90.452902,463.84396000000015
91,698,0,39,Cryab,97.47643999999946,698.4947599999996
91,808,0,0,Plp1,,
92,178,0,36,Enpp2,86.98778800000036,178.1899599999997
92,257,0,42,Plp1,103.3405359999997,272.5955099999992
92,476,0,34,Plp1,90.452902,463.84396000000015
92,811,0,0,Cryab,,
92,1518,0,41,Pcp4,101.4969200000005,1511.1437400000013
92,1550,0,38,Enpp2,93.77440300000035,1539.0390499999994
92,1556,0,40,Rgs4,99.12305900000047,1566.8231800000012
93,184,0,36,Enpp2,86.98778800000036,178.1899599999997
93,256,0,42,Plp1,103.3405359999997,272.5955099999992
93,265,0,42,Plp1,103.3405359999997,272.5955099999992
93,274,0,42,Plp1,103.3405359999997,272.5955099999992
93,281,0,42,Plp1,103.3405359999997,272.5955099999992
93,324,0,43,Plp1,107.1861829999998,334.6820800000005
93,334,0,43,Plp1,107.1861829999998,334.6820800000005
93,374,0,35,Plp1,87.5140449999999,376.62920999999915
93,403,0,37,Enpp2,99.90689999999995,399.03285999999935
93,459,0,34,Plp1,90.452902,463.84396000000015
93,1516,0,41,6330403K07Rik,101.4969200000005,1511.1437400000013
93,1533,0,38,Enpp2,93.77440300000035,1539.0390499999994
94,260,0,42,Plp1,103.3405359999997,272.5955099999992
94,271,0,42,Plp1,103.3405359999997,272.5955099999992
94,325,0,43,Plp1,107.1861829999998,334.6820800000005
94,470,0,34,Plp1,90.452902,463.84396000000015
94,596,0,0,Plp1,,
94,1527,0,38,Plp1,93.77440300000035,1539.0390499999994
95,252,0,0,Cryab,,
95,408,0,37,Plp1,99.90689999999995,399.03285999999935
95,705,0,39,Cryab,97.47643999999946,698.4947599999996
95,1404,0,46,3110035E14Rik,101.5448580000002,1402.1903699999984
95,1438,0,27,Id2,76.59490099999948,1415.8308400000005
95,1463,0,45,Enpp2,108.56209599999966,1466.4185199999993
96,282,0,42,Cryab,103.3405359999997,272.5955099999992
96,397,0,37,Plp1,99.90689999999995,399.03285999999935
96,473,0,34,Plp1,90.452902,463.84396000000015
96,814,0,47,Cryab,112.43241000000035,818.4820800000016
96,1543,0,38,Enpp2,93.77440300000035,1539.0390499999994
97,469,0,34,Plp1,90.452902,463.84396000000015
97,523,0,0,Pvalb,,
97,1552,0,38,Plp1,93.77440300000035,1539.0390499999994
98,189,0,0,Plp1,,
98,275,0,42,Plp1,103.3405359999997,272.5955099999992
98,461,0,34,Pcp4,90.452902,463.84396000000015
98,820,0,47,Plp1,112.43241000000035,818.4820800000016
98,1506,0,41,3110035E14Rik,101.4969200000005,1511.1437400000013
99,709,0,39,Cck,97.47643999999946,698.4947599999996
99,830,0,47,Plp1,112.43241000000035,818.4820800000016
99,1530,0,38,Plp1,93.77440300000035,1539.0390499999994
99,1537,0,38,Plp1,93.77440300000035,1539.0390499999994
99,1545,0,38,Plp1,93.77440300000035,1539.0390499999994
99,1560,0,40,Plp1,99.12305900000047,1566.8231800000012
100,264,0,42,Enpp2,103.3405359999997,272.5955099999992
100,283,0,42,Plp1,103.3405359999997,272.5955099999992
100,401,0,37,Plp1,99.90689999999995,399.03285999999935
100,625,0,0,Cplx2,,
100,817,0,47,Plp1,112.43241000000035,818.4820800000016
100,969,0,0,Cryab,,
100,1403,0,46,Arpp21,101.5448580000002,1402.1903699999984
100,1457,0,45,Plp1,108.56209599999966,1466.4185199999993
100,1463,0,45,Enpp2,108.56209599999966,1466.4185199999993
100,1469,0,45,Plp1,108.56209599999966,1466.4185199999993
101,275,0,42,Plp1,103.3405359999997,272.5955099999992
101,340,0,43,Cryab,107.1861829999998,334.6820800000005
101,507,0,0,3110035E14Rik,,
101,696,0,39,Plp1,97.47643999999946,698.4947599999996
101,822,0,47,Plp1,112.43241000000035,818.4820800000016
101,832,0,47,Plp1,112.43241000000035,818.4820800000016
101,834,0,47,Enpp2,112.43241000000035,818.4820800000016
101,847,0,0,Plp1,,
101,903,0,0,Plp1,,
101,1191,0,0,Plp1,,
102,60,0,48,Plp1,118.16524900000059,57.1494500000008
102,65,0,48,Plp1,118.16524900000059,57.1494500000008
102,252,0,0,Cryab,,
102,325,0,43,Enpp2,107.1861829999998,334.6820800000005
102,699,0,39,Plp1,97.47643999999946,698.4947599999996
102,826,0,47,Plp1,112.43241000000035,818.4820800000016
102,1004,0,0,3110035E14Rik,,
102,1262,0,0,Sulf2,,
102,1456,0,45,Plp1,108.56209599999966,1466.4185199999993
102,1532,0,38,Plp1,93.77440300000035,1539.0390499999994
103,64,0,48,Plp1,118.16524900000059,57.1494500000008
103,254,0,42,Cryab,103.3405359999997,272.5955099999992
103,283,0,42,Plp1,103.3405359999997,272.5955099999992
103,518,0,0,Pvalb,,
103,644,0,0,Cryab,,
103,698,0,39,Plp1,97.47643999999946,698.4947599999996
103,823,0,47,Plp1,112.43241000000035,818.4820800000016
103,977,0,49,Plp1,110.57706099999996,984.4277199999997
103,1406,0,46,Plp1,101.5448580000002,1402.1903699999984
103,1489,0,0,Enpp2,,
104,173,0,0,Plp1,,
104,268,0,42,Enpp2,103.3405359999997,272.5955099999992
104,1469,0,45,Plp1,108.56209599999966,1466.4185199999993
104,1479,0,45,Cryab,108.56209599999966,1466.4185199999993
104,1549,0,38,Plp1,93.77440300000035,1539.0390499999994
105,55,0,48,Plp1,118.16524900000059,57.1494500000008
105,327,0,43,Plp1,107.1861829999998,334.6820800000005
105,399,0,37,Plp1,99.90689999999995,399.03285999999935
105,796,0,0,Plp1,,
105,831,0,47,Plp1,112.43241000000035,818.4820800000016
105,981,0,49,Plp1,110.57706099999996,984.4277199999997
105,1004,0,0,3110035E14Rik,,
105,1263,0,0,Plp1,,
105,1408,0,46,Plp1,101.5448580000002,1402.1903699999984
105,1455,0,45,Enpp2,108.56209599999966,1466.4185199999993
105,1460,0,45,Plp1,108.56209599999966,1466.4185199999993
105,1466,0,45,Plp1,108.56209599999966,1466.4185199999993
105,1471,0,45,Plp1,108.56209599999966,1466.4185199999993
105,1486,0,0,Plp1,,
106,276,0,42,Plp1,103.3405359999997,272.5955099999992
106,816,0,47,Plp1,112.43241000000035,818.4820800000016
106,821,0,47,Plp1,112.43241000000035,818.4820800000016
106,956,0,0,Snca,,
106,979,0,49,Plp1,110.57706099999996,984.4277199999997
106,1403,0,46,Plp1,101.5448580000002,1402.1903699999984
106,1458,0,45,Reln,108.56209599999966,1466.4185199999993
106,1481,0,45,Plp1,108.56209599999966,1466.4185199999993
106,1490,0,0,Plp1,,
107,28,0,51,Pcp4,115.38713199999984,22.422029999999722
