cell_label,3110035E14Rik,6330403K07Rik,Adgrl2,Aldoc,Arpp21,Bcl11b,Cadps2,Calb1,Calb2,Cck,Cdh13,Chodl,Chrm2,Cnr1,Col25a1,Cort,Cox6a2,Cplx2,Cpne5,Crh,Crhbp,Cryab,Crym,Cux2,Cxcl14,Enc1,Enpp2,Fam19a1,Fos,Gabrd,Gad1,Gda,Grin3a,Hapln1,Htr3a,Id2,Kcnk2,Kctd12,Kit,Lamp5,Lhx6,Ndnf,Neurod6,Nos1,Nov,Npy,Npy2r,Nr4a2,Nrn1,Nrsn1,Ntng1,Pax6,Pcp4,Pde1a,Penk,Plcxd2,Plp1,Pnoc,Prkca,Pthlh,Pvalb,Pvrl3,Qrfpr,Rab3c,Rasgrf2,Rbp4,Reln,Rgs10,Rgs12,Rgs4,Rorb,Rprm,Satb1,Scg2,Sema3c,Serpini1,Slc17a8,Slc6a1,Snca,Sncg,Sst,Sulf2,Synpr,Tac1,Tac2,Th,Thsd7a,Trp53i11,Vip,Wfs1,Yjefn3,Zcchc12,iteration,has_converged,utc
336,0.9767666736199083,0.0,0.0,0.014623313396698227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1443250646506344,0.0,0.0,0.0,0.0,0.8173399927131482,0.0,0.0,0.0,0.0034879915887306313,0.0,0.0,0.0,0.0,1.1788691830215752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8294955371789884,0.0,0.0,0.0,0.0,0.0,0.0,0.0004055601398033876,0.0,0.0,0.0,4.633351495601787,0.0,2.073468158530862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020286825813263716,0.0,0.0,0.0,0.9943074375327045,0.0,0.0,0.0,0.006354196774529041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
337,4.972458876177629,0.0,0.0,0.0,1.2270149977202852e-05,0.6404249319126658,0.00019104384926163016,0.0,0.0,1.4930679637309372,0.0,0.0,0.0,3.382569611499089,0.0,0.0,0.0,3.64183257993398,0.0,0.0,0.0,0.0,2.704072666305789,0.0,0.0,2.702262499418172,0.0,0.7056700846764838,0.0,0.0,0.0058486298719167855,0.0,0.0,0.0,1.8945645354833527,0.0,0.0,0.0,0.11272632219388364,0.0,0.0,0.0,6.3044120700524235,0.0,0.0,0.36507931133869664,0.0,0.0,0.07413920166609539,0.0,0.0,0.0,5.668403603696639,1.6413553157897451,0.0,0.0005486501059538338,0.0,0.0,7.34667584163707,0.0,0.00044322775550017525,0.0029552643270725743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9621799686634347,0.0,0.0,0.0,0.0005615613980316835,0.0,0.0,0.0,0.9244168189524149,3.5189555252441274,0.0,1.6359733263959965e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.674603380660202e-05,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
338,3.632151214966689,0.0,0.0,0.0,0.0,0.0007901231960037681,0.0,0.0,0.0,1.847157329165741,0.0,0.0,0.0,0.05797939324724926,0.0,0.0,0.0,6.829379420744442,0.0,0.0,0.0,0.0,0.9944401536073937,0.0,0.0,3.5764266270821397,0.0,0.9998428515390374,0.0,0.0,0.0,0.0,0.0,0.0,0.8794784440149881,0.00017765829449320434,0.0,0.0,1.1626393612225157e-05,0.0,0.033322452466033256,0.0,10.28562998734561,0.0,0.0,0.0,0.9810797346621751,0.9731050259415401,0.8805524016625165,0.0,0.0,0.0,0.0,0.3636974754636885,0.0,0.0,0.0,0.0,0.14893415465626775,0.0,0.0,0.9772736241900919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11007137562530918,0.0,0.0,0.0,0.026243720214513475,0.0,0.0,0.0,0.0,1.2857451784490237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013560949355901858,0.0,153,1,2022-07-14 21:02:06.675942
339,2.364280366904514,0.0,0.0,0.0,0.4757003902656681,0.9950114445686724,0.0,0.0,0.0,0.0008994598395942137,0.0,0.0,0.0,1.8096962076503376,0.0,0.0,0.0,2.220110832466835,0.0,0.0,0.0,0.0,1.979327348782946,0.0,0.0,3.824600990414334,0.0,2.1451373262935487,0.0,0.0,0.0,0.0,0.0,0.0,0.6845235924380886,0.0,0.0,0.0,1.9908623844482598,0.0,0.0,0.0,8.396195008105698,0.0,0.0,0.0,0.0,0.0020133724345710465,1.9728815902758514,0.0,0.0,0.3125289212646512,0.9878547446447177,0.08076623108903355,0.0,0.00674648692498886,0.0,0.0,0.9532741076901512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.010271113531981,0.0,0.0,0.0,2.6219531319287586,0.0,0.0,0.0,0.0,0.004318987646867295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946238178053339,153,1,2022-07-14 21:02:06.675942
340,1.9790185359938761,0.9592090278378496,0.0,0.0,0.024159851938446445,3.258010719168301e-05,4.744661505952718e-07,0.0,0.0,0.00019423952606547335,0.0,0.0,0.0,6.182138834234354e-06,0.0,0.0,0.0,8.531553641500974,0.0,0.0,0.0,0.0,6.097063216540247e-05,0.0,0.0,4.418042932592227,0.0,0.0002976893774917016,3.556268953065487e-13,0.0,0.0,0.0,0.0,0.0,0.6920831607874828,0.0,0.0,0.0,0.0026547686727419226,0.0,0.0,0.0,2.2559567451516878,0.0,0.0,0.0,0.49882681890498914,0.0,2.86550594030743,0.9886252668571389,0.0,0.0,4.010547468741176,2.7761252794706706,0.0,0.0,0.0,0.0,3.1320715268477968,0.0,0.0,0.0,0.0,0.0,0.1599204884209317,0.0,0.0,0.0,0.0,0.004542695707397326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5746635300523533,1.6413769203746669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
341,1.2831683287852806,0.0,0.0,0.0,0.9427528364103058,0.9373126582593173,0.1692673145123591,0.0,0.0,1.9363289020197167,0.0,0.0,0.0,2.885061956125724,0.0,0.0,0.0,2.1299103018267833,0.0,0.0,0.0,0.0,0.5580949081293598,0.0,0.0,2.595615713803934,1.0670830570130356e-07,2.3180275039313933,0.0,0.0,0.0,0.18210575056534592,0.0,0.0,1.1466011905552741e-05,0.0,0.0,0.0,0.8620308869583142,0.0,0.0,0.0,18.491645735316563,0.0,0.0,1.6833055806083064,0.0010222221242705998,0.0,4.104027088532469,0.0003200091773939312,0.0,0.0,0.05791562072755546,1.103964482647162,0.0,0.0,0.0,0.0,7.151057041085815,0.0,0.0,0.002707617664677618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04919400907096976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1027794535996415e-09,1.0904708403308168,0.0,0.08481501463076047,0.0,0.0,0.0,0.0,0.0,0.0,0.9804538032467234,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
342,0.6746814679846084,0.0,0.0,0.7446530840661344,0.0,0.9952154324151469,0.0,0.0,0.0,0.0028688155973131267,0.0,0.0,0.0,0.026017770508310983,0.0,0.0,0.0,0.7796008707843379,0.0,0.0,0.0,0.0,9.293231825281333e-06,0.0,0.0,1.9492446186119436,0.12726174939644622,0.4657327597764703,0.0,0.0,0.0,0.0,0.0,0.0,0.9653424572602555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16849911705656254,0.0,0.0,0.0,1.1004027934276117e-05,0.0,0.9564740464767483,1.2426068490556768e-05,0.0,0.0,0.8772339159527134,0.010205979172740349,0.0,0.08134155764207507,0.0,0.0,4.151304589991637,0.0,0.0,1.8219319786346058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9714277548547114,0.0,0.0,0.5045803000033671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
343,2.067801660738417,0.0,0.0,0.0,0.8579598282251851,0.19813311244396534,0.0,0.0,0.0,1.8982169659881447,0.0,0.0,0.0,0.8342171721116527,0.0,0.0,0.0,1.6681505717702452,0.0,0.0,0.0,0.0,1.9922803305640397,0.0,0.9942513278645083,3.2887646565842106,0.09206776457673757,1.524993596164698,0.0,0.0,0.0,0.0,0.0,0.0,0.9138182601123782,0.0,0.0,0.0,0.000164783773162724,0.0,0.0,0.0,7.577758669956747,0.0,0.007570828172327055,0.00018518210102032282,0.0,0.0,1.904967169205051,0.9864970768948225,0.0,0.0,7.871330660484029,3.2024806445412946,0.0,0.0,0.0,0.0,2.085175539592609,0.0,0.0,0.29215410586566715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1535783233047085,0.0,0.0,9.130134669826955e-06,0.33901589073814326,0.0,0.0,0.0,0.0,0.9949871714963286,0.0,0.00024817627125380334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006766162431521163,0.0,0.0,153,1,2022-07-14 21:02:06.675942
344,3.6798809589941457,0.0,0.0,0.0,0.00030874371025190053,0.0,0.0,0.0,0.0,0.9907925536475954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.179139621476784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5973775536143497,0.0,0.0,0.0003647998565014775,0.0,0.0049959861061574405,0.0,0.0,0.0,0.865082727617021,0.9925256512787051,0.0,0.0,0.18867467148003098,0.0,0.0,0.0,6.959791824540277,0.0,0.0,1.9372793114875393,0.0,0.041929857903531646,0.2645092795078253,0.0,0.0,0.0,5.9474575713463205,0.7754184523754986,0.0,0.0,4.231593138449509e-06,0.0,4.0227388158811825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7494522981977907,0.0046475506226473905,0.0,0.0,0.10340280696677501,0.0,0.0,0.0,0.0,3.7857338877059125e-05,0.0,0.0,0.9202794924894968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.359314161662062e-05,153,1,2022-07-14 21:02:06.675942
345,5.38377383965817,0.8377809939300178,0.0,0.0,1.0456153227482807,0.0,0.9785637601739678,0.0,0.0,1.8838887287194437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3716075833305115,0.0,0.0,0.0,0.0,0.8910074682638642,0.0,1.4241779547889478e-05,4.994584694512403,0.0,0.9878766583779888,0.0,0.0,0.0,0.9903295431893017,0.0,0.0,0.7123213929983704,0.0,0.0,0.00014436286126233295,0.0,0.0,0.0,0.0,11.128006080748637,0.0,0.0,0.0,0.44305090563345323,0.0,1.0070529401364376,1.0949216067336058e-06,0.0,0.0,3.6460388521936995,2.22360898668712,0.0,0.0,0.0,0.0,6.715430014941256,0.0,0.0,0.9072434590346674,0.0,0.0,0.06277906841207785,0.0,0.0,0.0,0.0,1.9659273277420188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20106706245393063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.995236212715207e-07,0.0,0.0,153,1,2022-07-14 21:02:06.675942
346,0.031866231648994416,0.0,0.0,0.0,0.0,0.0,1.1739344280690696,0.0,0.0,2.243520544346284e-05,0.0966680770253871,0.0,0.0,0.0,0.7054227622085157,0.0,0.0,2.7806800188005445,0.006922859764717709,0.0,0.0,0.0,0.5084021175416431,0.0,0.0,1.374763626460084,0.0,0.005349725130488321,0.0,0.0,1.9116419017201407,0.0015851939193677114,0.0,0.0,0.9102267220885922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.536005398700942,0.0,0.0,0.0,0.9898789948312022,0.0,0.03291814931646301,0.00014985236482934684,0.0,0.0,4.314123684177656,1.135219959633563,0.0,0.0,0.0,0.36325414311137677,2.3416242111355916,0.0,0.0010043793466532871,3.2883049030173195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5396520932990141,0.0,0.0,0.0,0.00011145095126168644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9080194309422547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
347,0.9887002561666136,0.0,0.0,0.0,0.0,0.0,5.167683292716931e-14,0.0,0.0,0.9791008880244363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2406496469063817,0.0,0.0,0.0,0.0,1.7671191625305045,0.0,0.007980344735473073,0.9853268136583869,0.0,0.001165231348144815,0.0,0.0,2.5108499998709235e-13,2.5330704881369106e-09,0.0,0.0,0.0,0.0,0.0,0.007017565093069114,1.9461890684936697e-06,0.0,0.0,0.0,4.14650681795534,0.0,0.0,0.0,2.9193506480706496e-15,0.0,0.00015484108822948997,0.0,0.0,0.0,7.4949827834571945,0.007985026818490152,0.0,0.0,6.953595432865197e-07,0.0,2.903473880181346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.810034270267507e-09,0.0,0.0,1.7514076969990433,1.8006552786332035,0.0,0.9335241576365141,6.499290729250003e-10,0.0,0.0,0.0,0.0,1.218719952158645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047035397282643,0.0,153,1,2022-07-14 21:02:06.675942
348,1.2716651705893346e-05,0.03889228830289799,0.0,2.8653401139144727,0.0,0.0,0.0,0.0,0.0,2.989527714500336e-11,0.0,0.0,0.0,0.0,1.989694786724999,0.0,0.0,1.522321882022366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02995464348234379,0.0,2.1214114179818602e-16,0.0,0.0,3.975221848177039,2.3520209028154657e-11,0.0,0.0,0.0,1.063262458572399e-09,0.0,0.0,0.0,0.0,0.0,0.0,7.812283350963351e-16,0.0,0.0,0.9866316276891439,1.21154892436392e-07,0.0,3.033331705999939e-18,0.9909772900429734,0.0,0.0,2.262105387346484e-05,0.0,0.0,0.0,4.9696502284698095e-12,0.0,1.9849949921470162,0.9889349337514289,12.71681458000239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1487187440709328e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4941240337871406e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2831639637121722e-12,153,1,2022-07-14 21:02:06.675942
349,1.0763157204901752,0.0,0.0,0.0,2.200103470914649e-09,0.0,0.0,0.0,0.0,2.751411370620723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0052048989357645,0.0,0.0,0.0,0.0,3.960028210131432,0.0,0.0,1.9413453725581946,0.7041116949500231,0.9878230167749393,0.0,0.0,0.0,0.0018373033600104435,0.0,0.0,9.701089904198973e-09,2.3674101274372198e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.223303937543672,0.0,0.0,0.0,0.9776085954112013,0.0,0.004599253461066223,0.9944099955751597,0.0,0.0,3.049754542791519,0.9934444801914682,0.0,0.11456424609897206,0.0,0.0,2.693892207415576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9591326280875463,0.0,0.0,0.002630768731431645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
350,0.006275002501829892,0.9408925986554069,0.0,0.0033394586025852734,0.0,0.0,2.5499794945291475e-27,0.0,0.0,1.0307586492979385e-07,0.0,0.0,0.0,0.0,4.701179221745118e-05,0.0,0.0,0.969715081436584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007237127380749423,0.0,2.915864953323022e-07,0.0,0.0,0.008792581450271276,0.0,0.0,0.0,0.0,0.8583787717689204,0.0,0.0,0.0,0.0,0.0,0.0,6.821553153794436e-13,0.0,0.0,0.002796107031682821,0.0,0.0,0.0,0.0015174365102466573,0.0,0.0,0.7622098706855506,6.675996902424414e-13,0.0,2.1990747426932834e-43,3.7568869839081483e-08,0.0,2.950886346977863,4.7409483042269384e-06,2.193835887662844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.290977283234902e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421406616909081e-18,1.6964681922371524e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8371640476519056e-12,0.0,1.8019340608236498e-07,153,1,2022-07-14 21:02:06.675942
351,5.071832030423853e-05,3.4051619974581046e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2885896449608651e-05,0.0,0.0,0.37342121199012335,0.0,0.0,0.0,5.657824886396246,0.0,0.0,0.0,0.0,1.0104578810642977,0.0,0.0,0.8961495802789652,0.0,1.8573019660071362,0.985377080347081,0.0,0.07139784345783175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013170002870712954,0.0,0.0,0.0,14.469577769029634,0.6631341671700233,0.0,0.945744304355031,0.38254653873164857,1.8800018799006346,1.0625054418115931,0.0,0.0,0.0,0.3641243279301775,2.7647893124795604,0.0,0.001870801581489943,0.0,0.0,3.7523492714515774,0.0,0.0,0.0,0.9443176672259447,0.0,0.0,0.0,0.0,0.0,0.0,0.9599387737786623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6661356118176651,0.0,0.0,7.745487934863458e-05,0.0,0.0,0.0,0.0,0.0,0.9572224407570594,0.0,0.10145009960420615,0.0,0.02310805692955707,153,1,2022-07-14 21:02:06.675942
352,0.0,0.0,0.0,2.9900627899651355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9613558045669341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9677100659330944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946274042432173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8983707145904087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971942409986721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
353,0.07733435134805147,0.0,0.0,0.0,0.16626526723518473,0.0,0.17919815593966018,0.0,0.0,0.9792115663215664,0.0,0.0,0.0,0.0,0.10232274889302029,0.0,0.0,5.200763679112088,0.9846395255102239,0.0,0.0,0.0,1.972897994199611,0.0,0.0,1.8428790142814766,0.0,1.9752473727194924,0.0,0.0,0.0003076573822599014,0.21430257219648866,0.0,0.0,0.03592098872549302,0.0,0.0,0.0011582180881763797,0.0070468496426715046,0.0,0.0,0.0,4.7016991636145535,0.0,0.0,0.0006037033364329073,0.0035273257989886448,0.0,1.6803620936334114,0.9531056077434262,0.0,0.0,4.71366898924775,2.4907655153053962,0.0,0.0,0.0,0.5194082023282375,2.1070931052160553,0.0,0.1027720166573113,0.0,0.05840350760143438,0.0,0.006777002970512648,0.0,0.0,0.0,0.0,0.3604407389971512,0.0,0.0,0.0,0.0,1.8384169384645028e-05,0.0,0.0,0.0,6.2525550451754e-07,0.0,0.0,0.0,0.0,0.0,0.00036621622303136073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
354,4.1873000076381,0.0,0.0,9.72735831097836e-08,3.0982610444188374,0.12371523930222873,0.9589185522873191,0.0,0.0,0.17821133139634895,0.2387943007457787,0.0,0.0,0.0,0.0,0.0,0.0,5.421040502309173,0.0,0.0,0.0,0.0010955173371669001,8.889326309527028e-05,0.0,1.4470698660703576,4.261047949723062,0.0017375124929755357,2.9858595840920983,0.0,0.0,6.286466475348335e-07,0.001642952839393086,0.0,0.0,0.0,0.0027815625214419703,0.0,0.0,0.9873024633798042,0.0,0.0,0.0,17.31092851424266,0.0,0.0,1.9081227396082459,0.0,0.0,1.651532651298611,0.7987469359233167,0.0,0.0,16.808411086538264,2.5916347153331762,0.0,0.7624906647267082,0.056388234949499474,0.0,7.600013399190201,0.0,0.0022827105052616614,0.0,0.0,0.0,0.0,2.8294237873681188e-06,0.0,0.0,0.0,4.151078808061242,0.08776441714894526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7763423319537734,0.0,0.0,0.00028622492476950654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
355,1.9786698199226076,0.0006885497301555653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017763457799399463,0.0,0.0,0.0,1.7833622363365585e-09,0.0,0.0,5.3652870915529045e-09,0.0,0.0,9.342148327071222e-11,0.9933306389738586,0.0,0.0,0.0,2.700773194670372e-07,1.9852750946891051,0.0,0.0,0.0,0.0008172701959487454,0.0,0.0,1.1447541236355754e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.416068060514316e-07,9.81577336417473e-06,0.0,0.01608423343171845,0.0,0.0,0.0,1.0813192188624723e-05,0.0,0.0,3.0725893057705624e-08,0.0,0.0,0.0,0.0,0.0,0.002957031689606829,0.0,0.022059369000993742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068873145189163746,0.0,0.0,0.0,9.027577460671404e-07,0.0,0.0,4.0896321811027455e-06,0.0,0.0,0.8307971803159785,0.0,0.0,0.0,0.0,0.0,0.0,2.5211527332451544e-07,0.0,153,1,2022-07-14 21:02:06.675942
356,5.256307384284405,0.014081078609260863,0.0,0.0,0.0,0.0,0.8743625687432645,0.0,0.0,0.9945651602564527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.439429479783677,0.0,0.0,0.0,0.0,1.286884235763072,0.0,0.019978116362528196,0.7857638342684828,0.0,0.005651768721482526,0.0,0.0,0.0,0.0,0.0,0.0,1.0480523458388744,0.0,0.0,0.0,0.0,0.0,0.00012663479178503243,0.0,7.64945460410497,0.0,0.0,0.0,0.00022597992578868672,0.0,1.9639292482015756,0.0,0.0,0.9567351346925503,1.276847951412092,0.014792820180795583,0.0,0.0,0.0,0.0,0.822306038976125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6469774971875356,0.0,0.0,0.0,7.3900812088195884e-06,0.0,2.749958196816689e-06,0.0,0.0,0.0,0.0,0.9124765424006299,0.000999839771349076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
357,1.482524005861995,0.0,0.0,0.0031316940582349173,0.020429607246317608,0.0,0.976623425108579,0.0,0.0,1.6010402686500995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.674267320506982,0.0,0.0,0.0,0.0,0.9296331637191589,0.0,0.0,0.6677238676628,0.0,0.8152774139582075,0.04190942241533685,0.0,0.4344352818790007,0.0,0.0,0.0,0.14611013569307785,0.00874083210778732,0.018012906128412498,0.0,0.0,0.0,0.0,0.0,5.928588383066937,0.0,0.0,0.0,0.0,0.0,1.9028980410911764,0.0,0.0,0.0,4.970472971464368,1.6707760610390785,0.0,0.0,0.0,0.0,1.87068188331109,0.0,0.0,0.00019217903527838186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8591458415302593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
358,1.3857212654717422e-07,0.0,0.0,0.9769888271000909,0.0,0.0,0.0,0.0,0.0,3.163012143227783e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6991491984013516,0.0,0.0,0.0,0.0,1.1730194227208683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6992020080044252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15720484266126875,3.467833524403037e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3735117669636825,0.0,0.0,0.0,7.1045415648115185e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.910923045955647e-12,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
359,4.256814266714428,0.0,0.0,0.0,0.0,0.0026971105422494267,0.0,0.0,0.0,0.20517430124582126,0.0,0.0,0.0,0.09790188804626684,0.0,0.0,0.0,1.5096907702654865,0.0,0.0,0.0,0.0,3.938819891951163,0.0,0.0,2.8062186864610696,0.0,3.848322986800986,0.0,0.0,0.0,0.0,0.0,0.0,0.016376647906924315,2.869934116337169e-06,0.0,0.0,0.0,0.0,0.37632163653404843,0.0,17.043949789294942,0.0,0.0,0.0,0.011323012515757545,0.0,1.0813302979564565,0.0,0.0,0.0010903674136284035,2.7191313432647455,2.6984785450863518,0.0,0.0,0.0,0.0,1.8951925831608785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629684528942855,0.0,0.0,0.0,0.024283023946532745,0.0,0.0,0.0,0.0,1.7810754683646777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
360,2.869614791218497,0.0,0.0,1.992657173579945e-05,0.00012703411587751005,0.0,0.9692049056814612,0.0,0.0,0.007043608517020827,0.0,0.0,0.0,1.8726519588150057e-08,0.0,0.0,0.0,7.248318848945757,0.0,0.0,0.0,0.0,0.14798793066446728,0.0,0.0,7.5908972530541,0.0,0.9907125874738281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923447968181263,0.0,0.0,0.0,7.896945955210483,0.0,0.0,0.8131621536696301,2.8904011173749266e-05,0.0,1.682600694320569,0.0,0.0,0.0,0.43119764424093626,2.284888852745922,0.0,0.0,0.0,0.0,4.485257385125242,4.994086700829361e-05,0.0,2.8813551317280755e-05,0.0,0.0,0.0,0.0,8.821675333417637e-09,0.0,0.0,2.0032492666380515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8025588503386953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,1,2022-07-14 21:02:06.675942
361,3.9007537297493116,0.0,0.0,0.2162806748979542,0.0,4.247066919529083e-05,0.0,0.0,0.0,0.8832313243924882,0.0,0.0,0.0,1.89557158241879,0.0,0.0,0.0,1.7081325966351681,0.0,0.0,0.0,0.0,1.9194123555181322,0.0,0.9485424670699124,2.0477513306700637,0.0,1.1553539894702762,0.0,0.0,0.0,0.0,0.0,0.0,0.439213623225428,0.9552857896522361,0.0,0.0,0.0,0.0,0.0,0.0,4.21340602903391,0.0,0.0,1.9531303167500818,0.9786003774049256,0.0,0.044908799121247255,0.0,0.0,0.0,0.9972152920280988,0.2692313354243514,0.0,0.0,0.0,0.0,2.197281522531649,0.0,0.0,0.15614120325376213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8183863908523294,0.0,0.0,0.0,0.544670150220831,0.0,0.0,0.0,0.0,0.7783334416560627,0.0,0.9751789836191512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9753384268976587,0.0,0.0,153,1,2022-07-14 21:02:06.675942
