cell_label,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Kctd12,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Slc17a8,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Nos1,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero,iteration,has_converged,utc
1333,0.06078770879574268,0.0,0.003749097813290346,0.0,0.0013727069027932766,2.5985534671020868e-11,0.0,0.0,0.0,5.107865738653994e-10,5.504489044978116e-05,0.0,0.0,2.978364770510771e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101361147416742,0.013250365332871085,0.013440869130737039,0.012201849978142668,0.0,0.0,2.2261682977075356e-11,0.0,0.00010344262531512958,0.0,0.0,0.003976239580791581,0.0068882839699942145,0.000443381982975817,9.666833055211096e-06,3.238362315513009e-07,6.739971719843357e-09,2.7849608519472613e-11,0.0,0.0,0.0,4.233348259029688e-11,4.27308748479257e-06,0.0,2.191888712758132e-09,2.1104099471545944e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.0079700808959738e-13,0.0,0.0,0.0,1.0073434374536563e-08,0.0,0.0,0.0,0.8735803130272588,153,1,2022-07-14 21:02:06.835980
1334,0.8149363437729555,0.0,0.17863003774011046,0.0,0.002301427906558544,2.8027242930430314e-08,0.0,0.0,0.0,3.1277026803654003e-07,0.0006038508349725833,0.0,0.0,0.00022625743910833305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005509679961002813,9.71621138817809e-05,0.00022683804154674596,0.0003054747300851865,0.0,0.0,1.9596398745890458e-07,0.0,4.0205055212693336e-07,0.0,0.0,5.3059641958717306e-05,8.639774718386501e-05,0.0005209959421253487,2.9671533543012486e-05,1.460252743378122e-06,5.572758146224789e-07,3.6652971048440893e-09,0.0,0.0,0.0,9.036111923519527e-10,9.356809164883484e-06,0.0,3.618037769538629e-08,3.957980387624421e-11,0.0,0.0,0.0,0.0,0.0,0.0,5.220178357125358e-11,0.0,0.0,0.0,1.3131487479748677e-06,0.0,0.0,0.0,0.001417847420280646,153,1,2022-07-14 21:02:06.835980
1335,1.4684089200904178e-13,0.0,1.3327107229225896e-15,0.0,5.287612964520262e-14,7.143751896245407e-25,0.0,0.0,0.0,2.4378209358120683e-25,2.727339557948363e-20,0.0,0.0,1.3756720709882283e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.495109384280259e-15,4.8996611368955645e-14,1.9146140874889915e-05,2.00364981689943e-16,0.0,0.0,7.569997924146888e-27,0.0,0.09784466496906616,0.0,0.0,0.8669158560883353,0.0352203328014688,1.2248097781323803e-17,7.104649850273259e-18,1.2099730083391e-17,7.908718178181065e-20,2.0466685372647044e-20,0.0,0.0,0.0,4.413453189343776e-24,8.455411784707212e-24,0.0,4.5412236072497436e-24,2.9313950803723824e-27,0.0,0.0,0.0,0.0,0.0,0.0,1.4419949152771895e-25,0.0,0.0,0.0,3.0937277492526484e-23,0.0,0.0,0.0,1.813562873960396e-20,153,1,2022-07-14 21:02:06.835980
1336,0.7153658144388293,0.0,0.03937099773271149,0.0,0.003821602572619807,3.941536041932314e-10,0.0,0.0,0.0,1.1375528242919368e-08,0.0013263598848986767,0.0,0.0,5.738507190929506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004025062052109123,0.008813864194106829,0.006839777220848681,0.0018585523836336041,0.0,0.0,2.5557960753326354e-08,0.0,1.8821920849502694e-05,0.0,0.0,0.001210226559898493,0.0026518648711180456,0.08003993070470447,0.0027748897876786927,0.00018239721110331354,4.703964842185929e-06,3.2987337565338086e-08,0.0,0.0,0.0,4.3422083295304823e-10,8.600555933775232e-06,0.0,1.7573577221536316e-08,1.101565600543733e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.6786432408468672e-10,0.0,0.0,0.0,3.669479153219004e-06,0.0,0.0,0.0,0.13162539090130737,153,1,2022-07-14 21:02:06.835980
1337,1.6533486014020297e-22,0.0,4.004578818558093e-22,0.0,3.79853509531517e-25,4.639723979473168e-23,0.0,0.0,0.0,3.680438631864379e-21,9.435277461592843e-19,0.0,0.0,1.4317778020036474e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1557936107901878e-22,9.80065341952718e-25,4.7393062299962836e-20,8.393783294666178e-25,0.0,0.0,7.047173354217998e-20,0.0,4.2482233208179293e-26,0.0,0.0,1.6186699495491033e-25,2.473757641801781e-21,2.267504339600746e-06,0.009488689368829838,0.9904955936828913,2.3664819557439804e-06,1.1082961983626612e-05,0.0,0.0,0.0,4.655339857556237e-22,1.3998777704206833e-19,0.0,1.0251062548583605e-21,2.2365076568985025e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.813355703939848e-21,0.0,0.0,0.0,1.6633058678777314e-19,0.0,0.0,0.0,5.709954855340875e-25,153,1,2022-07-14 21:02:06.835980
1338,0.00014881660585299908,0.0,4.843481141386706e-06,0.0,6.971048226253929e-06,4.06812282679117e-14,0.0,0.0,0.0,5.95466651702966e-13,1.0547253457626328e-08,0.0,0.0,2.6175560669388815e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.133561054586748e-06,4.603914190351224e-06,0.03442923140983755,3.9506380835372804e-07,0.0,0.0,8.732697773105477e-15,0.0,0.009176063617929936,0.0,0.0,0.7584297635222981,0.19779701756453683,7.056977368914072e-08,7.303059589530436e-09,1.6238642440737906e-09,1.7086341770748096e-11,1.1318640362528224e-12,0.0,0.0,0.0,2.0222098409323143e-15,4.457193606557187e-12,0.0,6.609010072644848e-14,2.7262167762000033e-17,0.0,0.0,0.0,0.0,0.0,0.0,6.60456857165383e-17,0.0,0.0,0.0,4.4871894388684733e-13,0.0,0.0,0.0,6.752577931789263e-08,153,1,2022-07-14 21:02:06.835980
1339,0.20376090018114779,0.0,0.012847296577788311,0.0,0.0029789119524592546,1.0804608570140061e-10,0.0,0.0,0.0,2.310347440869283e-09,0.00025753448667910795,0.0,0.0,2.8484182629319316e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012194455246165588,0.01772150119471992,0.01725192828400545,0.010212715820314312,0.0,0.0,3.156473580289607e-10,0.0,5.415386830092029e-05,0.0,0.0,0.004122959583159812,0.003058493049303829,0.0016831653683137984,2.9908030948255835e-05,1.1014031863438622e-06,2.788897575660141e-08,1.1738175438592357e-10,0.0,0.0,0.0,1.1322360458483586e-10,7.8189810736147e-06,0.0,6.5496623684849115e-09,2.2480176642054508e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2270019501678904e-12,0.0,0.0,0.0,5.8983876721279915e-08,0.0,0.0,0.0,0.7138142111657603,153,1,2022-07-14 21:02:06.835980
1340,0.7825482567380273,0.0,0.06855073799052078,0.0,0.007116815342494164,1.5032334341385862e-08,0.0,0.0,0.0,1.6995898094685342e-07,0.0005400454439786559,0.0,0.0,2.0232592983222535e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027208025684887847,0.001765000163404208,0.004379592529479948,0.003891148039796276,0.0,0.0,1.0506670156148474e-08,0.0,0.00012403364509150467,0.0,0.0,0.00509461617994524,0.008407648541491576,0.0012671147635626928,1.4545656008082842e-05,1.343911993738954e-06,3.4232370311254417e-08,2.9629333677816585e-10,0.0,0.0,0.0,2.1583257182683015e-08,0.00035096809274106277,0.0,7.047252522849705e-07,2.3576470740945956e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.1313052160786415e-11,0.0,0.0,0.0,6.757931916014969e-07,0.0,0.0,0.0,0.11320546563797189,153,1,2022-07-14 21:02:06.835980
1341,5.7139235477780035e-27,0.0,3.717368841480145e-27,0.0,2.789314054074632e-29,1.0062573167039725e-25,0.0,0.0,0.0,1.8042915217375183e-26,1.4987222246755372e-21,0.0,0.0,1.0714928977730498e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.945770980004927e-29,7.518711699805688e-29,1.409318088272745e-25,1.0229739639616468e-29,0.0,0.0,7.993048081419961e-25,0.0,4.124105407405032e-30,0.0,0.0,4.962262254867562e-30,2.5437144311758927e-24,1.3568446009219794e-07,0.010097511189608704,0.9890520900920076,4.779105563937786e-05,0.0008024719782843242,0.0,0.0,0.0,3.230142300201643e-26,2.4116227942209254e-23,0.0,1.5161810478554744e-26,1.3643271777719725e-22,0.0,0.0,0.0,0.0,0.0,0.0,8.084274839220484e-25,0.0,0.0,0.0,4.0776537846420246e-23,0.0,0.0,0.0,1.7670261676813404e-29,153,1,2022-07-14 21:02:06.835980
1342,1.6666062142752538e-13,0.0,3.147830406080319e-13,0.0,1.6861132778948365e-16,2.4687014462343735e-15,0.0,0.0,0.0,8.782110849267995e-16,6.089852824355932e-13,0.0,0.0,2.025737246674288e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565067945143681e-19,2.0775892066713553e-21,3.866266825483033e-17,8.73831199504585e-20,0.0,0.0,2.9429035399788754e-15,0.0,5.214998544042538e-19,0.0,0.0,4.126392943364805e-20,3.867142093000104e-14,4.1275606145924666e-05,0.10091162623431353,0.8421248572274806,0.05358565854101432,0.0033365823861579757,0.0,0.0,0.0,1.2019252267081945e-16,2.047391980294092e-13,0.0,1.0976220827211947e-15,6.281933870156039e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3978862950712621e-14,0.0,0.0,0.0,3.323236032014184e-12,0.0,0.0,0.0,2.707666448265643e-20,153,1,2022-07-14 21:02:06.835980
1343,0.5025461306023319,0.0,0.4958966869020941,0.0,0.000950945419464919,2.820960517237015e-09,0.0,0.0,0.0,3.0839012282674687e-07,4.2394192543097955e-05,0.0,0.0,1.4859364423068593e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1040439836313181e-05,3.9395198011921036e-08,0.0004468328698379133,3.736329836650241e-07,0.0,0.0,3.4093917605710346e-08,0.0,1.6574745297962322e-06,0.0,0.0,5.0652579301694685e-06,1.0486743545865936e-05,7.694285608840548e-06,1.7286645858619505e-06,6.213281219919795e-08,9.813955593547845e-08,1.911717553163702e-09,0.0,0.0,0.0,4.196322456770083e-08,5.559820431049649e-05,0.0,2.3680876724378627e-06,8.008086188293178e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.1855487504398315e-10,0.0,0.0,0.0,4.53353371986203e-06,0.0,0.0,0.0,1.0145577091129686e-06,153,1,2022-07-14 21:02:06.835980
1344,0.3675310257845451,0.0,0.6311659567352076,0.0,0.0007009158786613846,9.008008202162537e-10,0.0,0.0,0.0,5.2537078569599694e-09,2.2453344513025217e-06,0.0,0.0,1.5436940625596635e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.951765761442528e-08,1.6685330215722644e-10,6.058045744804589e-07,2.312946051379913e-08,0.0,0.0,9.789504836415197e-09,0.0,1.0892405939851198e-09,0.0,0.0,2.3069139846818925e-09,6.470184401422789e-08,1.2999466791888016e-07,1.206835758561602e-07,3.1675143408847034e-09,6.121898246622415e-08,2.6059519502849665e-09,0.0,0.0,0.0,7.404402130981262e-07,0.0005670710170020861,0.0,1.722360780191403e-05,4.312375775053231e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.3440118116241386e-10,0.0,0.0,0.0,1.2199024151349008e-05,0.0,0.0,0.0,3.7058761419967013e-09,153,1,2022-07-14 21:02:06.835980
1345,0.8849940104423154,0.0,0.0697947516128292,0.0,0.008730125724573096,2.0994323684503852e-11,0.0,0.0,0.0,5.833447761932634e-10,6.877482466082441e-05,0.0,0.0,7.505865624803223e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007787571855567238,0.0007087168804208035,0.010343867083547089,0.00035093311577606896,0.0,0.0,6.082714620203234e-10,0.0,0.00011231679445320323,0.0,0.0,0.002206075509452987,0.0013775411857703907,0.0006560766386997591,1.1930889114320365e-05,3.513347939942644e-07,1.6911484047037623e-08,1.061668635164946e-10,0.0,0.0,0.0,3.576307652605527e-10,3.0160524577747425e-06,0.0,7.144096608095318e-09,1.0214403362661643e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.7738948656989538e-12,0.0,0.0,0.0,1.7841991670358788e-07,0.0,0.0,0.0,0.019861799984234492,153,1,2022-07-14 21:02:06.835980
1346,0.01769532277223955,0.0,0.0014840828992225732,0.0,4.492641960858496e-06,6.38972815732119e-05,0.0,0.0,0.0,1.515275004466735e-05,0.09421812083285096,0.0,0.0,0.01570327787452247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2432644510023802e-05,4.016180303033625e-06,0.0001036874442974144,2.110128493985189e-05,0.0,0.0,4.573144483394333e-06,0.0,2.6949742520118975e-07,0.0,0.0,1.0479360870155975e-05,8.792930437525754e-06,0.19630973991776587,0.5687856604960263,0.060768469565173254,0.022527326148972203,5.383084502182265e-05,0.0,0.0,0.0,9.565190965827814e-07,0.021521772474294997,0.0,2.4485884347363287e-05,1.875666961758674e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.839862940395466e-08,0.0,0.0,0.0,0.0005458759040263889,0.0,0.0,0.0,0.0001121255502953048,153,1,2022-07-14 21:02:06.835980
1347,0.7913288075518342,0.0,0.20075427878403299,0.0,0.0078482333713296,8.129055275827096e-11,0.0,0.0,0.0,2.999089565824744e-09,1.376120489949373e-06,0.0,0.0,1.2668110432585003e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4261336782224803e-06,1.4446502038963202e-07,4.34472550680076e-05,1.2009438472265704e-06,0.0,0.0,6.316478719003726e-09,0.0,2.4222630657302955e-07,0.0,0.0,2.5480121911874495e-06,4.4371136520393805e-06,9.444610115986643e-07,7.646212514722347e-09,1.3728236605383302e-10,1.0214893677758816e-10,7.531786128235607e-13,0.0,0.0,0.0,1.464703911429657e-09,1.1029798776414704e-06,0.0,2.0537609772731187e-08,4.4598665227295524e-11,0.0,0.0,0.0,0.0,0.0,0.0,7.632334888573149e-13,0.0,0.0,0.0,1.7358290020274043e-08,0.0,0.0,0.0,9.487081396070684e-06,153,1,2022-07-14 21:02:06.835980
1348,1.608953157537435e-16,0.0,2.7310946759828002e-17,0.0,5.780924145604261e-19,1.0988976448443863e-19,0.0,0.0,0.0,2.174284824082296e-19,6.030706009112468e-15,0.0,0.0,1.0021319762075091e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4130058638333114e-14,2.272036971397812e-17,1.458324720476157e-13,8.289790908564288e-19,0.0,0.0,5.592780168545063e-17,0.0,1.4495429673712618e-20,0.0,0.0,3.1598588980093273e-19,1.8769726948961257e-17,7.155170951260502e-05,0.10609978632396762,0.8929212835639272,2.6155766574822597e-05,0.000881222635783485,0.0,0.0,0.0,1.1250656952133789e-20,6.776626432340513e-14,0.0,3.417097287664817e-18,1.7105962068274383e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.3589264501782025e-21,0.0,0.0,0.0,1.8157676659515374e-18,0.0,0.0,0.0,1.826250509353039e-17,153,1,2022-07-14 21:02:06.835980
1349,0.8228583410195102,0.0,0.0473639837313156,0.0,0.00275004432485112,6.067458177923829e-10,0.0,0.0,0.0,1.8656983553830746e-08,0.0022624430991020714,0.0,0.0,0.00021416168978760977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014773429642960317,0.003713745934740563,0.0027058865357910337,0.0004875866734518135,0.0,0.0,1.3349725379413535e-07,0.0,2.4674726539375718e-06,0.0,0.0,0.0003951111076729009,0.0002522373709270416,0.08087633646390008,0.002036802720935093,0.00014171405163060084,4.8025019222829464e-06,3.239888215850812e-08,0.0,0.0,0.0,3.9266692219570056e-10,5.419055608920459e-06,0.0,1.9045982677772856e-08,4.2448440783272155e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.940913580739305e-10,0.0,0.0,0.0,6.625213653735005e-06,0.0,0.0,0.0,0.03244474317139812,153,1,2022-07-14 21:02:06.835980
1350,0.5255244255155143,0.0,0.08068738660129064,0.0,0.003945075898103179,1.037382947101557e-08,0.0,0.0,0.0,6.308616552425331e-08,0.0008904180267877395,0.0,0.0,5.149579772608709e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10890569870889738,0.0021897756791873007,0.15062928295364497,0.0031248362263149084,0.0,0.0,3.3090530489912327e-08,0.0,0.0010761889630711216,0.0,0.0,0.04504965202360963,0.01945358461480985,0.0028468867119076854,0.0001373977050742552,3.379971279918587e-06,5.854608997290604e-07,2.444693104392901e-09,0.0,0.0,0.0,4.1988951964778553e-10,3.8573166848509965e-06,0.0,5.7426192757219065e-09,1.5201503719239034e-11,0.0,0.0,0.0,0.0,0.0,0.0,8.009866102975873e-12,0.0,0.0,0.0,3.6931537569095726e-07,0.0,0.0,0.0,0.055479587328881995,153,1,2022-07-14 21:02:06.835980
1351,1.862040050957041e-33,0.0,1.5370253042547893e-33,0.0,1.6368813486963144e-36,6.427539550825253e-33,0.0,0.0,0.0,1.6134488262861522e-34,4.808982370225863e-30,0.0,0.0,9.322761278615488e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.278130304223621e-35,1.4283332094932876e-36,1.5354438276728674e-32,2.3267298897622643e-37,0.0,0.0,7.177908510720214e-32,0.0,1.701345564610139e-35,0.0,0.0,2.098538483635544e-37,2.691179726293919e-31,1.439080942958544e-10,0.0014336031681955368,0.9985192295867291,2.9841143241329436e-07,4.686868973496629e-05,0.0,0.0,0.0,6.105257567878774e-34,3.8277553036615393e-32,0.0,8.305454454387345e-34,1.5965331359627748e-31,0.0,0.0,0.0,0.0,0.0,0.0,4.3219956095605195e-33,0.0,0.0,0.0,6.540016510261054e-32,0.0,0.0,0.0,4.627737255847095e-37,153,1,2022-07-14 21:02:06.835980
1352,8.724998624938117e-12,0.0,6.864452619732046e-13,0.0,7.912247165388434e-13,1.3523674409327682e-19,0.0,0.0,0.0,1.089791198285123e-18,2.381893220624326e-16,0.0,0.0,5.899827179169168e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4700871067945165e-13,1.9227477097491833e-14,1.791613161265799e-05,1.2421291333010925e-15,0.0,0.0,3.263193500651256e-22,0.0,0.05750625806315092,0.0,0.0,0.9168127319607116,0.025663093834053522,2.1192046577062687e-16,6.682037088488223e-17,5.552862948502005e-17,1.742016057637832e-18,7.865103059065441e-19,0.0,0.0,0.0,8.984190648734103e-22,2.1070647016912057e-21,0.0,1.0820852940502315e-22,2.8728391519475367e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.774086734576624e-22,0.0,0.0,0.0,8.092757366897e-20,0.0,0.0,0.0,1.019572458014713e-18,153,1,2022-07-14 21:02:06.835980
1353,4.0282631550860786e-07,0.0,1.725202543197473e-08,0.0,1.6228032025705235e-08,1.5384049135634989e-15,0.0,0.0,0.0,7.203633758712261e-15,1.0197815461611808e-11,0.0,0.0,2.68895166257164e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.632695038328029e-09,6.054915249856215e-09,0.002563340638011804,1.6041452926117808e-10,0.0,0.0,1.734980827713989e-17,0.0,0.012111983448483387,0.0,0.0,0.49571919532404163,0.48960501963073344,4.074629404513297e-09,4.932516022673378e-09,5.4855704025288944e-09,2.0872443170339568e-10,6.412392016101821e-11,0.0,0.0,0.0,3.754262338917741e-19,6.864826352326109e-16,0.0,2.0550727317597092e-17,3.225167248962533e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0979479050246018e-19,0.0,0.0,0.0,2.594148385326237e-16,0.0,0.0,0.0,1.6706608396110396e-12,153,1,2022-07-14 21:02:06.835980
1354,1.444502699575812e-18,0.0,4.199076828542321e-18,0.0,1.3600602378847607e-23,8.083690515846429e-22,0.0,0.0,0.0,4.384410874407634e-18,2.7045541633203968e-24,0.0,0.0,1.1632099338303837e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.104422460995451e-24,3.181182767447405e-23,1.5587754216135775e-20,1.0563756814076346e-24,0.0,0.0,9.078298492914699e-19,0.0,1.1145689601020321e-25,0.0,0.0,1.3411489138574087e-25,8.37273575840004e-26,6.189729181906497e-22,1.143422811292936e-22,1.3853885760762135e-22,2.1685421153761154e-22,1.0306976620534028e-22,0.0,0.0,0.0,3.971200693966029e-12,1.680279621246402e-14,0.0,1.1483027527782865e-21,9.801892228309308e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0012951971441496762,0.0,0.0,0.0,0.9986950009596341,0.0,0.0,0.0,4.624629274021707e-25,153,1,2022-07-14 21:02:06.835980
1355,3.9154551294643e-18,0.0,6.773944258970463e-19,0.0,3.745087664891583e-21,6.844954543547926e-22,0.0,0.0,0.0,2.8353931235232226e-22,7.939079871476549e-18,0.0,0.0,5.7682219445682e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.782066764384575e-21,3.355155080006666e-22,2.957891481316205e-20,8.243514804103054e-22,0.0,0.0,5.910159832768731e-20,0.0,7.795615600499463e-22,0.0,0.0,3.7753135585534013e-22,1.8127887911602275e-17,2.3625817611699605e-05,0.1623424677818814,0.8372390806558151,0.00024541609335040275,0.0001494096513413007,0.0,0.0,0.0,3.128971308901437e-22,1.8381028465890423e-19,0.0,1.9010542762583437e-21,1.608806501347962e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.715851100494951e-21,0.0,0.0,0.0,7.707835358140142e-19,0.0,0.0,0.0,2.2981052064070865e-21,153,1,2022-07-14 21:02:06.835980
1356,0.19206620003332883,0.0,0.8071790304002745,0.0,0.000751859834792907,9.314853414010942e-12,0.0,0.0,0.0,1.1414962604474067e-10,1.367726640028508e-06,0.0,0.0,3.1178702979564396e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.941590880084204e-10,3.015191120663769e-11,1.3152787277001843e-08,3.6659744360959666e-10,0.0,0.0,4.0682863833830615e-11,0.0,2.1895822891975672e-11,0.0,0.0,2.550389656747065e-10,1.0948461285916956e-09,3.5481524141636147e-07,3.062593337292055e-07,2.0551514467047672e-08,1.9671617359670402e-08,2.2682402450074053e-10,0.0,0.0,0.0,5.644684229338114e-12,7.525873301316513e-07,0.0,7.144542632941522e-10,1.2342592415592366e-12,0.0,0.0,0.0,0.0,0.0,0.0,9.391623364325246e-13,0.0,0.0,0.0,3.946397561929576e-08,0.0,0.0,0.0,7.485277896445517e-10,153,1,2022-07-14 21:02:06.835980
1357,4.787815042325596e-17,0.0,1.8469436298256595e-17,0.0,6.605517934414282e-20,2.2232638104955776e-18,0.0,0.0,0.0,3.4762801383186123e-20,3.2906390439100464e-17,0.0,0.0,8.44966373482216e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.773151458256274e-17,3.002144192711334e-19,2.493071977247853e-16,3.6588175880048334e-20,0.0,0.0,5.813136846606135e-18,0.0,8.909803863316166e-21,0.0,0.0,1.9435481254877475e-20,4.226055277414735e-17,0.00015580920000727027,0.3170276892383514,0.6570415594394106,0.001091362492445085,0.024683579629778785,0.0,0.0,0.0,7.844831530229513e-18,5.581553990003038e-15,0.0,4.174675973199711e-17,3.746814188917206e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.5378737524328295e-18,0.0,0.0,0.0,8.88601527229211e-16,0.0,0.0,0.0,1.2488144237351646e-19,153,1,2022-07-14 21:02:06.835980
1358,0.4945232046858347,0.0,0.027336117495471206,0.0,0.004128001494435,2.360191139118644e-10,0.0,0.0,0.0,6.1231308126709974e-09,0.0006823611008885642,0.0,0.0,1.434403613760761e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008123898761308316,0.014971502999642318,0.012716844911523913,0.0051827819427239935,0.0,0.0,4.148034367446844e-09,0.0,7.806922502794706e-05,0.0,0.0,0.002677151389805654,0.01226265647392342,0.043041595593746984,0.0017722776335330765,0.00010381071361763273,2.2675723994215815e-06,1.519306013026052e-08,0.0,0.0,0.0,3.6301254839957163e-10,1.1133478604185673e-05,0.0,1.3609418647583752e-08,2.453012894588161e-13,0.0,0.0,0.0,0.0,0.0,0.0,5.655513997491389e-11,0.0,0.0,0.0,1.3355003336371507e-06,0.0,0.0,0.0,0.37237060526156635,153,1,2022-07-14 21:02:06.835980
