gene_name,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Kctd12,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Slc17a8,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Nos1,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero,utc,iteration,has_converged
Npy2r,0.1,0.1,0.1,0.1,0.10512820512820513,0.10370370370370371,0.1,0.3978723404255319,0.1,0.11886792452830189,0.18,0.14,0.1784313725490196,0.36,0.28181818181818186,0.1099009900990099,0.21666666666666667,0.1,0.1138888888888889,0.1,0.26666666666666666,0.7440677966101694,0.1,0.7666666666666666,0.1,0.16557377049180327,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.12325581395348838,0.13658536585365855,0.2801801801801802,0.1746268656716418,0.17407407407407408,0.1,0.1,0.1,0.15263157894736842,0.1,0.12631578947368421,0.1,0.1,0.1,0.1,0.1,0.15714285714285714,0.1,0.1,0.1,0.14705882352941177,0.1,0.10632911392405064,0.1,0.48888888888888893,0.11785714285714285,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Nr4a2,0.12958579881656807,0.11960784313725491,0.13333333333333333,0.10505050505050506,0.11025641025641027,0.10740740740740741,0.1,0.1,0.12352941176470589,0.1,0.1,0.1,0.1,0.1,0.10826446280991736,0.1,0.1,0.1,0.16944444444444445,0.14166666666666666,0.18333333333333335,0.10847457627118645,0.2008403361344538,0.12777777777777777,0.17575757575757578,0.13278688524590165,0.13448275862068965,0.12040816326530612,0.1,0.1,0.1,0.2095890410958904,0.1,0.3222222222222222,0.12777777777777777,0.1,0.1,0.1,0.1,0.1,0.12941176470588237,0.1,0.1,0.14545454545454545,0.14651162790697675,0.40487804878048783,0.4423423423423424,0.7417910447761193,1.414814814814815,0.1,0.1,0.1,0.1,1.2538461538461538,0.2973684210526316,0.3289156626506024,0.2851851851851852,0.19090909090909092,0.1,0.7176470588235294,0.1,0.1,0.11639344262295083,0.1,0.1,0.10378787878787879,0.11265822784810127,0.14301075268817204,0.1,0.11785714285714285,0.1431654676258993,0.1,2022-07-14 21:02:08.150980,153,1
Nrn1,0.14733727810650887,0.18496732026143792,0.18666666666666668,0.5343434343434343,0.12051282051282051,0.10370370370370371,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.11652892561983472,0.1099009900990099,0.1,0.1,0.1,0.1,0.1,0.1,0.10840336134453782,0.12777777777777777,0.11515151515151516,0.1,0.1,0.12040816326530612,0.1,0.1,0.1,0.1136986301369863,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.18333333333333335,0.1,0.10980392156862745,0.1,0.1,0.8674418604651163,2.331707317073171,3.7576576576576577,3.174626865671642,4.433333333333333,0.1,0.1,0.1,0.1,0.1,0.11315789473684211,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11169590643274854,0.11176470588235295,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Nrsn1,0.4431952662721893,0.1326797385620915,0.44666666666666666,0.20101010101010103,0.17692307692307693,21.81851851851852,20.32093023255814,4.546808510638297,5.594117647058823,4.071698113207547,3.22,2.7,3.4725490196078432,4.26,1.8603305785123967,3.010891089108911,1.5,0.5193548387096775,10.725,3.7666666666666666,3.5722222222222224,10.820338983050847,2.0327731092436974,4.71111111111111,1.887878787878788,1.3131147540983608,0.496551724137931,2.426530612244898,0.8647058823529411,0.5647887323943662,0.6,0.1410958904109589,0.1,0.2111111111111111,0.18333333333333335,0.1303030303030303,1.4783783783783784,3.488888888888889,12.954166666666666,0.225,0.1588235294117647,0.18823529411764706,0.19803921568627453,0.16818181818181818,0.9372093023255814,2.2707317073170734,2.3882882882882885,5.63731343283582,3.2481481481481485,15.144776119402986,22.134482758620692,17.969565217391306,11.907017543859649,6.503846153846154,9.192105263157895,8.54578313253012,14.47037037037037,6.1,4.951851851851852,5.129411764705882,8.242857142857142,10.172463768115941,9.837704918032786,15.176023391812866,5.888235294117647,22.39166666666667,14.726582278481013,12.110752688172044,3.5444444444444447,3.1892857142857145,0.1431654676258993,0.1,2022-07-14 21:02:08.150980,153,1
Ntng1,0.10591715976331362,0.1,0.13333333333333333,0.1,0.11538461538461539,0.17407407407407408,0.1,0.16382978723404257,0.1,0.10943396226415095,1.6600000000000001,0.48,0.5117647058823529,0.64,0.14132231404958678,0.19900990099009902,0.1,5.841935483870968,0.12777777777777777,0.12083333333333333,0.1,0.19322033898305085,0.19243697478991598,0.1,2.675757575757576,0.1819672131147541,3.1689655172413795,0.3040816326530612,0.5117647058823529,13.719718309859154,0.1,0.1273972602739726,0.1,0.1,0.1,0.10432900432900434,17.62702702702703,16.447222222222223,8.141666666666666,0.1,0.27647058823529413,0.10980392156862745,0.1,0.1,0.4488372093023256,0.8195121951219512,0.4873873873873874,1.6970149253731344,5.007407407407407,0.15970149253731344,0.1,0.10869565217391305,0.15263157894736842,0.1,0.4815789473684211,0.4493975903614458,1.914814814814815,0.8727272727272727,2.5444444444444447,0.1588235294117647,0.24285714285714285,0.15797101449275364,0.19836065573770492,0.30467836257309944,0.711764705882353,0.4484848484848485,0.7139240506329114,0.8956989247311827,0.26666666666666666,0.15357142857142858,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Pax6,0.37218934911242607,0.40065359477124185,0.4,0.3929292929292929,0.2846153846153846,0.10740740740740741,0.1,0.1,0.14705882352941177,0.1,0.1,0.12000000000000001,0.1,0.14,0.1,0.1,0.1,0.1,0.12777777777777777,0.12083333333333333,0.3222222222222222,0.11694915254237288,0.11680672268907563,0.14166666666666666,0.11515151515151516,0.1,0.1,0.1,0.1,0.2267605633802817,0.1,0.1,0.1,0.2111111111111111,0.1,0.10432900432900434,0.1,0.12777777777777777,0.1,0.1,0.1,0.1,0.1,0.12272727272727274,0.12325581395348838,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10584795321637427,0.11176470588235295,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Pcp4,1.011242603550296,0.1392156862745098,0.6933333333333334,0.20606060606060606,0.541025641025641,0.20370370370370372,0.1,0.2276595744680851,0.1823529411764706,0.11886792452830189,0.1,0.2,0.1784313725490196,0.58,0.41404958677685955,0.5257425742574258,0.3833333333333333,0.42258064516129035,0.15555555555555556,0.18333333333333335,2.9333333333333336,1.0576271186440678,0.1588235294117647,6.669444444444444,0.40303030303030307,6.985245901639344,0.7206896551724138,4.1,0.1588235294117647,0.2549295774647887,6.1,0.1684931506849315,0.1,0.1,0.18333333333333335,0.19956709956709956,32.97837837837838,0.8777777777777778,0.24583333333333335,0.14166666666666666,0.21764705882352942,0.1588235294117647,0.1784313725490196,0.12272727272727274,1.6813953488372093,0.4292682926829269,0.21711711711711712,15.637313432835821,7.21111111111111,0.15970149253731344,1.203448275862069,0.16086956521739132,0.13508771929824562,0.19615384615384618,0.11315789473684211,0.3048192771084337,1.5444444444444445,0.28181818181818186,0.1,0.33529411764705885,101.21428571428571,3.1579710144927535,0.23114754098360657,0.1584795321637427,3.182352941176471,0.2590909090909091,0.29620253164556964,0.46559139784946235,0.3222222222222222,4.6535714285714285,0.10719424460431655,0.1,2022-07-14 21:02:08.150980,153,1
Pde1a,0.1,0.1,0.10666666666666667,0.1,0.1,0.1703703703703704,0.1,0.4829787234042553,0.1,0.1849056603773585,0.26,0.16,0.23725490196078433,0.36,0.12479338842975207,0.1099009900990099,0.11666666666666667,0.1,0.7666666666666666,0.32916666666666666,0.85,0.9135593220338983,0.1588235294117647,0.9472222222222222,0.1303030303030303,0.21475409836065573,0.15172413793103448,0.26326530612244897,0.1,0.2267605633802817,0.1,0.1547945205479452,0.1,0.15555555555555556,0.12777777777777777,0.10865800865800866,1.1675675675675676,0.36388888888888893,0.26666666666666666,0.1,0.1,0.10980392156862745,0.11960784313725491,0.12272727272727274,0.541860465116279,1.404878048780488,1.8567567567567569,2.6970149253731344,4.155555555555555,0.1,0.20344827586206898,0.1,0.11754385964912281,0.35,0.12631578947368421,0.13614457831325302,0.6185185185185185,0.14545454545454545,0.24814814814814815,0.18823529411764706,7.471428571428571,0.636231884057971,0.44426229508196724,0.5853801169590643,1.1235294117647059,0.8689393939393939,0.4924050632911392,0.39032258064516134,0.1,0.1,0.1287769784172662,0.1,2022-07-14 21:02:08.150980,153,1
Penk,0.10591715976331362,0.10653594771241831,0.10666666666666667,0.10505050505050506,0.1,0.11111111111111112,0.1,0.1425531914893617,0.1,0.11886792452830189,0.82,0.86,0.7666666666666666,0.48,1.8107438016528927,2.327722772277228,1.35,0.1,0.1,0.1,0.1,0.10847457627118645,0.11680672268907563,0.1,0.1,0.1,0.1,0.12040816326530612,0.1,0.11408450704225352,0.1,0.1136986301369863,0.1,0.1,0.1,0.1,0.11351351351351352,0.1,0.18333333333333335,0.1,0.1,0.1,0.1,0.1,0.1930232558139535,0.17317073170731706,0.2531531531531531,0.14477611940298507,0.13703703703703704,0.1,0.1,0.1,0.1,0.17692307692307693,0.35,0.11204819277108434,0.5444444444444444,0.1,0.1,0.18823529411764706,2.3000000000000003,0.2884057971014493,0.1,0.1409356725146199,0.17058823529411765,0.14166666666666666,0.1,0.11075268817204302,0.8777777777777778,1.2964285714285715,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Plcxd2,0.1,0.1,0.1,0.1,0.1,0.23333333333333334,0.6,0.5042553191489362,0.5705882352941176,0.439622641509434,0.33999999999999997,0.28,0.21764705882352942,0.48,0.21570247933884298,0.3079207920792079,0.30000000000000004,0.26129032258064516,0.36388888888888893,0.5166666666666667,0.43333333333333335,0.3542372881355932,0.5117647058823529,0.36388888888888893,0.32727272727272727,0.2967213114754098,0.5482758620689655,0.5693877551020409,0.5705882352941176,0.1704225352112676,0.1,0.1,0.1,0.1,0.1,0.1,0.24864864864864866,0.16944444444444445,0.24583333333333335,0.18333333333333335,0.1,0.1,0.1,0.14545454545454545,0.1,0.1975609756097561,0.1,0.24925373134328357,0.5814814814814815,0.4880597014925373,0.16896551724137931,0.5782608695652174,0.5561403508771929,0.11923076923076924,0.2578947368421053,0.22048192771084338,0.39629629629629626,0.1,0.1,0.1588235294117647,0.32857142857142857,0.30289855072463767,0.21475409836065573,0.5853801169590643,0.30000000000000004,0.2742424242424243,0.32151898734177214,0.3365591397849462,0.1,0.11785714285714285,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Plp1,0.6502958579881657,0.36797385620915035,0.3866666666666667,0.8626262626262626,1.0538461538461539,0.37777777777777777,0.5069767441860465,0.44042553191489364,0.33529411764705885,0.22264150943396227,0.18,0.22,0.3156862745098039,0.32,0.19090909090909092,0.20891089108910893,0.25,0.5838709677419355,0.26666666666666666,0.4125,0.5722222222222222,0.25254237288135595,0.46974789915966386,0.18333333333333335,0.3727272727272727,0.2967213114754098,0.27241379310344827,0.32448979591836735,0.3941176470588236,0.33943661971830985,0.1,0.6753424657534246,1.6,16.933333333333334,0.6555555555555556,0.5025974025974026,0.6945945945945946,0.26666666666666666,0.30833333333333335,343.43333333333334,582.7470588235294,407.9137254901961,161.54117647058823,88.2590909090909,0.6116279069767442,0.9536585365853658,1.964864864864865,1.01044776119403,2.1,0.30895522388059704,0.23793103448275862,0.4739130434782609,0.5035087719298246,0.17692307692307693,0.4815789473684211,0.41325301204819276,0.3592592592592593,0.28181818181818186,0.24814814814814815,0.3647058823529412,0.27142857142857146,0.4478260869565217,0.21475409836065573,0.643859649122807,0.4764705882352941,0.2515151515151515,0.2645569620253164,0.39032258064516134,0.3222222222222222,0.26071428571428573,0.5748201438848921,0.1,2022-07-14 21:02:08.150980,153,1
Pnoc,0.10591715976331362,0.1,0.10666666666666667,0.1101010101010101,0.1,2.851851851851852,2.948837209302326,0.4829787234042553,3.888235294117647,3.0716981132075474,0.14,0.74,0.1784313725490196,0.52,0.36446280991735536,1.0603960396039604,0.25,0.35806451612903223,2.225,1.5791666666666668,1.3222222222222224,2.464406779661017,0.5789915966386555,1.488888888888889,0.5242424242424243,0.919672131147541,0.8068965517241379,1.2428571428571429,1.7470588235294118,1.0295774647887324,0.35,0.1,0.1,0.1,0.1,0.1,0.23513513513513515,0.6694444444444444,1.6833333333333333,0.18333333333333335,0.1,0.1,0.1,0.1,0.1,0.1,0.10900900900900902,0.2044776119402985,0.11851851851851852,0.12985074626865672,0.30689655172413793,0.1,0.22280701754385965,1.7346153846153847,0.3368421052631579,0.5578313253012048,2.3222222222222224,0.5545454545454546,2.285185185185185,1.2764705882352942,0.18571428571428572,0.4043478260869565,0.19836065573770492,0.4567251461988304,0.5588235294117647,2.5166666666666666,2.2012658227848103,1.8419354838709678,0.3222222222222222,1.4392857142857143,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Prkca,0.18875739644970413,0.22418300653594772,0.3533333333333334,0.2868686868686869,0.4487179487179487,2.6148148148148147,4.332558139534884,0.9297872340425531,1.4176470588235295,0.7132075471698113,0.26,1.02,0.5509803921568628,0.64,0.868595041322314,0.9415841584158415,1.6333333333333335,0.22903225806451613,7.488888888888889,2.9333333333333336,1.6555555555555557,10.07457627118644,0.6966386554621848,1.35,0.28181818181818186,1.0508196721311476,0.2896551724137931,0.6714285714285714,0.33529411764705885,0.5647887323943662,0.35,0.1547945205479452,0.1,0.2111111111111111,0.2388888888888889,0.23852813852813853,2.1135135135135137,0.5444444444444444,3.0791666666666666,0.14166666666666666,0.3647058823529412,0.4137254901960784,0.2568627450980392,0.5090909090909091,0.9604651162790697,1.3195121951219513,2.3882882882882885,1.4432835820895524,1.7481481481481482,1.2044776119402987,2.1689655172413795,2.743478260869565,1.3105263157894738,0.2730769230769231,0.8236842105263158,1.1722891566265061,1.7666666666666668,0.4636363636363636,0.5444444444444444,0.42352941176470593,0.5,0.6507246376811594,0.49344262295081964,0.3339181286549707,0.4882352941176471,0.706060606060606,0.5430379746835443,0.40107526881720434,1.1,0.4571428571428572,0.10719424460431655,0.1,2022-07-14 21:02:08.150980,153,1
Pthlh,0.10591715976331362,0.1,0.1,0.1,0.1,0.10740740740740741,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.984297520661157,0.19900990099009902,0.9166666666666666,0.1,0.1,0.1,0.1,0.10847457627118645,0.10840336134453782,0.1138888888888889,0.1,0.13278688524590165,0.1,0.20204081632653062,0.1,0.14225352112676057,0.35,0.1273972602739726,0.1,0.1,0.1,0.1,0.12702702702702703,0.12777777777777777,0.12083333333333333,0.1,0.1,0.1,0.1,0.1,0.1,0.11219512195121951,0.1,0.11492537313432837,0.11851851851851852,3.428358208955224,0.7206896551724138,2.9260869565217393,0.5736842105263158,0.1,0.2710526315789474,0.13614457831325302,0.17407407407407408,0.1,0.24814814814814815,0.1,0.1,0.15797101449275364,0.1,0.10584795321637427,0.1,0.1,0.10632911392405064,0.11075268817204302,0.15555555555555556,0.5821428571428572,0.10719424460431655,0.1,2022-07-14 21:02:08.150980,153,1
Pvalb,0.13550295857988165,0.1,0.18,0.14040404040404042,0.1,0.27037037037037037,0.14651162790697675,0.12127659574468086,0.13529411764705884,0.16603773584905662,0.1,0.16,0.1588235294117647,0.1,0.21570247933884298,0.1,0.13333333333333333,0.22903225806451613,0.30833333333333335,0.18333333333333335,0.2111111111111111,0.2440677966101695,0.3941176470588236,0.14166666666666666,0.23636363636363636,0.21475409836065573,0.30689655172413793,0.4469387755102041,0.1,0.24084507042253522,0.1,0.1,0.1,0.1,0.1,0.10865800865800866,0.14054054054054055,0.3222222222222222,0.18333333333333335,0.18333333333333335,0.1,0.10980392156862745,0.10980392156862745,0.14545454545454545,0.1,0.13658536585365855,0.11801801801801802,0.15970149253731344,0.1925925925925926,5.502985074626865,2.3413793103448275,23.430434782608696,55.257894736842104,2.330769230769231,6.152631578947368,34.943373493975905,0.2851851851851852,0.4181818181818182,2.3962962962962964,0.3941176470588236,0.1,0.8971014492753623,0.19836065573770492,0.7432748538011695,0.6529411764705882,0.17954545454545456,0.6,2.196774193548387,0.1,0.7071428571428571,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Pvrl3,0.18875739644970413,0.1718954248366013,0.23333333333333334,0.23131313131313133,0.16666666666666669,0.1,0.11162790697674418,0.20638297872340428,0.12352941176470589,0.1849056603773585,0.22,0.12000000000000001,0.1,0.16,0.14958677685950414,0.1297029702970297,0.11666666666666667,0.1967741935483871,0.19722222222222224,0.24583333333333335,0.3222222222222222,0.19322033898305085,0.25126050420168067,0.37777777777777777,0.20606060606060606,0.19836065573770492,0.2206896551724138,0.16122448979591836,0.33529411764705885,0.14225352112676057,0.1,0.1,0.1,0.2111111111111111,0.1,0.1,0.11351351351351352,0.1138888888888889,0.14166666666666666,0.18333333333333335,0.12941176470588237,0.20784313725490197,0.11960784313725491,0.16818181818181818,0.12325581395348838,0.1975609756097561,0.16306306306306306,0.1746268656716418,0.15555555555555556,0.2791044776119403,0.1,0.32608695652173914,0.11754385964912281,0.13846153846153847,0.1394736842105263,0.1,0.2111111111111111,0.14545454545454545,0.17407407407407408,0.21764705882352942,0.1,0.1289855072463768,0.11639344262295083,0.13508771929824562,0.13529411764705884,0.11893939393939394,0.18860759493670887,0.13225806451612904,0.1,0.11785714285714285,0.1287769784172662,0.1,2022-07-14 21:02:08.150980,153,1
Qrfpr,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11176470588235295,0.1,0.1,0.1,0.1588235294117647,0.14,0.2735537190082645,0.26831683168316833,0.5666666666666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.13278688524590165,0.1,0.12040816326530612,0.21764705882352942,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.20416666666666666,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.15263157894736842,0.1,0.1,0.1,0.24814814814814815,0.1,0.9518518518518518,0.1,0.1,0.14347826086956522,0.1,0.11169590643274854,0.22941176470588237,0.1,0.1,0.14301075268817204,0.3222222222222222,0.11785714285714285,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Rab3c,0.13550295857988165,0.1,0.14,0.1303030303030303,0.12051282051282051,2.3777777777777778,2.96046511627907,3.1425531914893616,2.6294117647058823,2.5716981132075474,1.1400000000000001,1.5,1.8254901960784315,2.3400000000000003,0.8272727272727273,1.3673267326732674,0.7166666666666667,4.583870967741935,2.4333333333333336,2.058333333333333,3.4611111111111112,2.9305084745762713,1.9571428571428573,2.0305555555555554,5.1454545454545455,2.640983606557377,4.410344827586207,4.120408163265306,3.1,5.114084507042254,0.1,0.1273972602739726,0.1,0.1,0.12777777777777777,0.112987012987013,1.8432432432432433,6.544444444444444,5.808333333333333,0.225,0.1588235294117647,0.14901960784313725,0.1,0.1,0.6348837209302325,1.6731707317073172,1.982882882882883,1.2791044776119405,5.748148148148148,0.4880597014925373,0.7896551724137931,0.717391304347826,2.7842105263157895,1.8115384615384615,1.5342105263157895,1.73855421686747,3.3962962962962964,1.190909090909091,2.840740740740741,1.5411764705882354,1.2428571428571429,2.3318840579710147,1.936065573770492,3.3222222222222224,1.6176470588235294,2.6568181818181817,3.511392405063291,1.9387096774193548,0.7666666666666666,0.9928571428571429,0.10719424460431655,0.1,2022-07-14 21:02:08.150980,153,1
Rasgrf2,0.10591715976331362,0.10653594771241831,0.12000000000000001,0.1101010101010101,0.1,1.1740740740740743,2.402325581395349,0.9085106382978723,1.4176470588235295,1.118867924528302,0.22,0.24000000000000002,0.3549019607843137,0.6,0.20743801652892563,0.1891089108910891,0.43333333333333335,3.7451612903225806,4.308333333333333,6.641666666666667,2.2944444444444447,1.7440677966101696,8.293277310924369,0.5166666666666667,5.357575757575757,2.411475409836066,5.289655172413792,3.120408163265306,2.923529411764706,3.395774647887324,0.1,0.1,0.1,0.1,0.1,0.1,1.0594594594594595,1.6694444444444445,2.3083333333333336,0.14166666666666666,0.1,0.10980392156862745,0.10980392156862745,0.16818181818181818,0.1,0.12439024390243902,0.10900900900900902,0.24925373134328357,0.34074074074074073,0.2791044776119403,0.6862068965517241,0.27391304347826084,1.9070175438596493,0.23461538461538461,1.0473684210526315,1.136144578313253,1.6555555555555557,0.6909090909090909,2.2111111111111112,0.3647058823529412,0.44285714285714284,0.9840579710144928,1.4114754098360656,1.924561403508772,1.3705882352941177,1.1113636363636366,1.4164556962025316,1.20752688172043,0.3222222222222222,0.20714285714285713,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Rbp4,0.10591715976331362,0.1,0.12000000000000001,0.1,0.10512820512820513,0.13333333333333333,0.14651162790697675,0.1425531914893617,0.14705882352941177,0.2320754716981132,0.54,0.14,0.21764705882352942,0.22,0.2900826446280992,0.39702970297029705,0.23333333333333334,0.16451612903225807,0.1,0.1,0.1,0.19322033898305085,0.2008403361344538,0.14166666666666666,0.1606060606060606,0.19836065573770492,0.1,0.1816326530612245,0.1,0.1,0.35,0.1,0.1,0.1,0.15555555555555556,0.1,0.11351351351351352,0.16944444444444445,0.24583333333333335,0.1,0.1,0.1,0.1,0.1,0.12325581395348838,0.12439024390243902,0.12702702702702703,0.2044776119402985,0.1,0.1,0.1,0.16086956521739132,0.6614035087719298,9.407692307692308,8.678947368421053,6.509638554216867,1.6555555555555557,6.1909090909090905,0.2111111111111111,10.48235294117647,0.5571428571428572,5.998550724637681,6.559016393442622,1.5970760233918129,0.711764705882353,6.2704545454545455,6.144303797468354,4.66989247311828,0.37777777777777777,0.5464285714285715,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Reln,0.10591715976331362,0.1,0.2533333333333333,0.10505050505050506,0.10512820512820513,1.0481481481481483,0.25116279069767444,3.4404255319148938,2.523529411764706,4.543396226415094,0.38,0.26,0.19803921568627453,2.02,0.13305785123966943,0.19900990099009902,0.15000000000000002,0.16451612903225807,2.0027777777777778,0.85,0.46111111111111114,1.905084745762712,0.5369747899159664,0.5583333333333333,0.20606060606060606,0.13278688524590165,0.11724137931034484,0.1,0.1,0.1563380281690141,0.1,0.1410958904109589,0.1,0.1,0.1,0.1,0.16756756756756758,3.2527777777777778,2.058333333333333,0.14166666666666666,0.1,0.1,0.10980392156862745,0.1,0.1,0.1,0.13603603603603603,0.12985074626865672,0.1925925925925926,0.1,0.3413793103448276,0.15217391304347827,0.2929824561403509,0.13846153846153847,0.19210526315789472,0.1,3.7666666666666666,0.1,1.1740740740740743,0.1,0.1,0.5057971014492754,2.280327868852459,4.1760233918128655,0.5941176470588235,2.065909090909091,3.3341772151898734,0.9924731182795699,0.2111111111111111,0.1,0.10719424460431655,0.1,2022-07-14 21:02:08.150980,153,1
Rgs10,0.12958579881656807,0.10653594771241831,0.16,0.1303030303030303,0.13076923076923078,6.133333333333333,7.902325581395348,0.6531914893617021,2.7,5.562264150943395,1.58,0.64,1.3941176470588237,0.74,4.124793388429752,2.09009900990099,2.4,13.196774193548388,2.0166666666666666,12.6625,5.127777777777777,0.3542372881355932,31.133613445378153,0.46111111111111114,14.190909090909091,2.8049180327868855,9.237931034482758,5.1408163265306115,1.4529411764705884,6.325352112676056,0.1,0.3191780821917808,0.1,0.1,3.988888888888889,4.303463203463203,0.41081081081081083,3.488888888888889,0.6625,0.1,0.1588235294117647,0.10980392156862745,0.1,0.1,0.12325581395348838,0.14878048780487807,0.15405405405405406,0.2791044776119403,0.1925925925925926,1.3686567164179106,3.6862068965517243,3.473913043478261,3.2228070175438597,0.3307692307692308,0.37631578947368427,0.41325301204819276,3.5444444444444447,0.1,4.988888888888889,0.1588235294117647,0.15714285714285714,1.0420289855072464,0.19836065573770492,0.2988304093567251,1.0882352941176472,0.4446969696969697,0.25822784810126587,0.3043010752688172,2.2666666666666666,1.885714285714286,0.179136690647482,0.1,2022-07-14 21:02:08.150980,153,1
Rgs12,0.1591715976331361,0.19803921568627453,0.21333333333333332,0.25656565656565655,0.24871794871794872,0.20370370370370372,0.12325581395348838,1.397872340425532,0.21764705882352942,0.19433962264150945,1.6600000000000001,2.18,1.6098039215686275,2.16,0.25702479338842976,1.6643564356435645,0.95,0.22903225806451613,11.530555555555555,7.5375,6.572222222222222,10.422033898305084,2.041176470588235,5.725,0.5696969696969697,0.4278688524590164,1.6172413793103448,1.2224489795918367,2.4529411764705884,0.18450704225352113,0.85,0.7438356164383562,0.1,0.43333333333333335,0.1,0.112987012987013,0.16756756756756758,1.4055555555555557,8.704166666666666,0.1,0.1,0.1,0.11960784313725491,0.19090909090909092,0.12325581395348838,0.12439024390243902,0.11801801801801802,0.23432835820895523,0.17407407407407408,0.24925373134328357,0.16896551724137931,0.4043478260869565,0.15263157894736842,0.5230769230769231,0.37631578947368427,0.1963855421686747,0.9518518518518518,0.14545454545454545,0.17407407407407408,0.3941176470588236,0.2142857142857143,0.21594202898550724,0.21475409836065573,0.11169590643274854,0.27647058823529413,0.15681818181818183,0.11265822784810127,0.1752688172043011,0.9333333333333333,1.260714285714286,0.48848920863309353,0.1,2022-07-14 21:02:08.150980,153,1
