x_global,y_global,fov_id,label,target,x_cell,y_cell
983,2382,0,0,Nrsn1,,
983,2227,0,497,Id2,996.8275389999999,2216.3626399999994
984,3516,0,480,Pcp4,968.9380689999998,3520.1539200000007
984,3497,0,0,Id2,,
984,3471,0,485,Prkca,976.7636089999996,3471.95377
984,3411,0,491,Fam19a1,984.2952539999997,3391.551880000001
984,3378,0,491,Npy2r,984.2952539999997,3391.551880000001
984,3348,0,0,3110035E14Rik,,
984,3343,0,0,Neurod6,,
984,3290,0,501,Ndnf,1007.6858490000004,3280.4094299999997
984,3279,0,501,Col25a1,1007.6858490000004,3280.4094299999997
984,3219,0,0,Kit,,
984,3213,0,489,3110035E14Rik,974.3577839999998,3201.747009999999
984,3061,0,0,Pcp4,,
984,2224,0,497,Htr3a,996.8275389999999,2216.3626399999994
984,2105,0,0,Aldoc,,
985,3604,0,493,Neurod6,985.3411699999997,3621.440130000001
985,3600,0,493,Reln,985.3411699999997,3621.440130000001
985,3524,0,480,Fam19a1,968.9380689999998,3520.1539200000007
985,3483,0,485,Enc1,976.7636089999996,3471.95377
985,3445,0,486,Rasgrf2,973.8891819999999,3438.7216399999998
985,3438,0,486,Pthlh,973.8891819999999,3438.7216399999998
985,3388,0,491,Neurod6,984.2952539999997,3391.551880000001
985,3262,0,501,Gad1,1007.6858490000004,3280.4094299999997
985,3215,0,505,Pcp4,1010.7818360000001,3201.3040500000006
985,3209,0,489,Pcp4,974.3577839999998,3201.747009999999
985,2934,0,0,Cplx2,,
985,2704,0,0,Pvalb,,
985,2698,0,0,Gad1,,
986,3593,0,0,Crym,,
986,3574,0,499,Enc1,1003.2693929999996,3557.2489499999992
986,3572,0,499,Neurod6,1003.2693929999996,3557.2489499999992
986,3492,0,0,Prkca,,
986,3375,0,491,Nrn1,984.2952539999997,3391.551880000001
986,3328,0,0,Slc6a1,,
986,3316,0,503,Pcp4,1004.5186809999996,3322.7091600000003
986,3281,0,501,Pcp4,1007.6858490000004,3280.4094299999997
986,3270,0,501,Gad1,1007.6858490000004,3280.4094299999997
986,3267,0,501,Id2,1007.6858490000004,3280.4094299999997
986,3263,0,501,Rasgrf2,1007.6858490000004,3280.4094299999997
986,3202,0,489,Reln,974.3577839999998,3201.747009999999
986,3138,0,0,Hapln1,,
986,2746,0,0,Gad1,,
986,2742,0,492,Pvalb,979.8545450000001,2725.8500000000004
987,3610,0,493,Prkca,985.3411699999997,3621.440130000001
987,3521,0,480,Enc1,968.9380689999998,3520.1539200000007
987,3499,0,0,Cplx2,,
987,3434,0,486,Pcp4,973.8891819999999,3438.7216399999998
987,3429,0,486,Htr3a,973.8891819999999,3438.7216399999998
987,3424,0,504,Enc1,994.2550339999998,3425.4630899999993
987,3412,0,491,3110035E14Rik,984.2952539999997,3391.551880000001
987,3395,0,491,Cck,984.2952539999997,3391.551880000001
987,3370,0,491,Pcp4,984.2952539999997,3391.551880000001
987,3289,0,501,Id2,1007.6858490000004,3280.4094299999997
987,3278,0,501,Gad1,1007.6858490000004,3280.4094299999997
987,3225,0,0,Kit,,
987,3199,0,489,Neurod6,974.3577839999998,3201.747009999999
987,3192,0,0,Pde1a,,
987,3146,0,0,Prkca,,
987,2991,0,0,Cryab,,
987,2745,0,492,Gad1,979.8545450000001,2725.8500000000004
987,2720,0,492,Satb1,979.8545450000001,2725.8500000000004
987,2715,0,492,Cadps2,979.8545450000001,2725.8500000000004
988,3566,0,499,Neurod6,1003.2693929999996,3557.2489499999992
988,3546,0,499,Neurod6,1003.2693929999996,3557.2489499999992
988,3489,0,0,Htr3a,,
988,3402,0,491,Enc1,984.2952539999997,3391.551880000001
988,3382,0,491,Prkca,984.2952539999997,3391.551880000001
988,3369,0,491,Pde1a,984.2952539999997,3391.551880000001
988,3313,0,503,Gad1,1004.5186809999996,3322.7091600000003
988,3294,0,501,Nrsn1,1007.6858490000004,3280.4094299999997
988,3284,0,501,Prkca,1007.6858490000004,3280.4094299999997
988,3209,0,505,Pde1a,1010.7818360000001,3201.3040500000006
988,3178,0,0,Rgs4,,
988,3037,0,0,Pde1a,,
988,3024,0,0,Rgs4,,
988,2710,0,492,Gad1,979.8545450000001,2725.8500000000004
988,2230,0,497,Plp1,996.8275389999999,2216.3626399999994
988,2221,0,497,Plp1,996.8275389999999,2216.3626399999994
989,3510,0,0,Cck,,
989,3492,0,0,Arpp21,,
989,3482,0,485,Nrn1,976.7636089999996,3471.95377
989,3469,0,485,Pcp4,976.7636089999996,3471.95377
989,3442,0,486,Cck,973.8891819999999,3438.7216399999998
989,3437,0,486,Pcp4,973.8891819999999,3438.7216399999998
989,3422,0,504,Pcp4,994.2550339999998,3425.4630899999993
989,3416,0,491,Pcp4,984.2952539999997,3391.551880000001
989,3259,0,0,3110035E14Rik,,
989,3228,0,0,Neurod6,,
989,3202,0,505,Neurod6,1010.7818360000001,3201.3040500000006
989,3171,0,0,Gad1,,
989,2970,0,0,Neurod6,,
989,2915,0,0,Wfs1,,
990,3576,0,499,Kctd12,1003.2693929999996,3557.2489499999992
990,3476,0,485,3110035E14Rik,976.7636089999996,3471.95377
990,3357,0,0,3110035E14Rik,,
990,3219,0,505,Scg2,1010.7818360000001,3201.3040500000006
990,3158,0,0,Kctd12,,
990,3096,0,0,Pcp4,,
990,3093,0,0,Rgs4,,
990,3080,0,0,Neurod6,,
990,3076,0,0,Prkca,,
990,2741,0,492,Pvalb,979.8545450000001,2725.8500000000004
990,2717,0,492,Pvalb,979.8545450000001,2725.8500000000004
990,2703,0,0,Pvalb,,
990,2628,0,0,Slc6a1,,
990,2217,0,497,Slc6a1,996.8275389999999,2216.3626399999994
991,3478,0,485,6330403K07Rik,976.7636089999996,3471.95377
991,3430,0,504,Prkca,994.2550339999998,3425.4630899999993
991,3420,0,504,Rgs4,994.2550339999998,3425.4630899999993
991,3400,0,491,Nrn1,984.2952539999997,3391.551880000001
991,3373,0,491,Neurod6,984.2952539999997,3391.551880000001
991,3331,0,0,Cck,,
991,3322,0,503,Arpp21,1004.5186809999996,3322.7091600000003
991,3308,0,503,Pvalb,1004.5186809999996,3322.7091600000003
991,3300,0,500,Pvalb,985.9905209999997,3302.5402799999993
991,3199,0,505,Bcl11b,1010.7818360000001,3201.3040500000006
991,3157,0,0,Kctd12,,
991,3100,0,0,3110035E14Rik,,
991,3034,0,0,Rasgrf2,,
991,2971,0,0,Neurod6,,
991,2745,0,0,Pthlh,,
991,2695,0,0,Cplx2,,
991,2215,0,497,Aldoc,996.8275389999999,2216.3626399999994
992,3537,0,0,Prkca,,
992,3469,0,485,Pcp4,976.7636089999996,3471.95377
992,3461,0,485,Cplx2,976.7636089999996,3471.95377
992,3434,0,504,Pcp4,994.2550339999998,3425.4630899999993
992,3423,0,504,Neurod6,994.2550339999998,3425.4630899999993
992,3357,0,0,3110035E14Rik,,
992,3326,0,503,Pvalb,1004.5186809999996,3322.7091600000003
992,3280,0,501,Gad1,1007.6858490000004,3280.4094299999997
992,3237,0,0,Neurod6,,
992,3227,0,0,Crym,,
992,3223,0,0,Crym,,
992,2941,0,0,Aldoc,,
992,2724,0,492,Pvalb,979.8545450000001,2725.8500000000004
993,3513,0,0,Rgs4,,
993,3440,0,0,Pcp4,,
993,3318,0,503,Rasgrf2,1004.5186809999996,3322.7091600000003
993,3274,0,501,Id2,1007.6858490000004,3280.4094299999997
993,3261,0,0,Id2,,
993,3246,0,0,Cplx2,,
993,3222,0,505,Crym,1010.7818360000001,3201.3040500000006
993,3201,0,505,Pcp4,1010.7818360000001,3201.3040500000006
993,3087,0,0,Pcp4,,
993,2712,0,492,Hapln1,979.8545450000001,2725.8500000000004
994,3611,0,493,Arpp21,985.3411699999997,3621.440130000001
994,3500,0,0,Pcp4,,
994,3441,0,0,Pcp4,,
994,3408,0,491,Pcp4,984.2952539999997,3391.551880000001
994,3405,0,491,Crym,984.2952539999997,3391.551880000001
994,3381,0,491,Prkca,984.2952539999997,3391.551880000001
994,3365,0,491,Pcp4,984.2952539999997,3391.551880000001
994,3254,0,0,Id2,,
994,3198,0,505,3110035E14Rik,1010.7818360000001,3201.3040500000006
994,3173,0,0,Gad1,,
994,3168,0,0,Id2,,
994,3097,0,0,Fam19a1,,
994,3064,0,0,Pcp4,,
994,2221,0,497,Plp1,996.8275389999999,2216.3626399999994
995,3612,0,493,Cplx2,985.3411699999997,3621.440130000001
995,3597,0,493,Crym,985.3411699999997,3621.440130000001
995,3484,0,0,Pde1a,,
995,3476,0,485,Enc1,976.7636089999996,3471.95377
995,3461,0,485,Snca,976.7636089999996,3471.95377
995,3434,0,504,Neurod6,994.2550339999998,3425.4630899999993
995,3345,0,503,Pde1a,1004.5186809999996,3322.7091600000003
995,3337,0,503,Pcp4,1004.5186809999996,3322.7091600000003
995,3294,0,501,Gad1,1007.6858490000004,3280.4094299999997
995,3274,0,501,Id2,1007.6858490000004,3280.4094299999997
995,3218,0,505,Bcl11b,1010.7818360000001,3201.3040500000006
995,3215,0,505,Neurod6,1010.7818360000001,3201.3040500000006
995,2702,0,0,Gad1,,
995,2230,0,497,Plp1,996.8275389999999,2216.3626399999994
996,3563,0,499,Neurod6,1003.2693929999996,3557.2489499999992
996,3491,0,0,Cryab,,
996,3457,0,0,Pcp4,,
996,3418,0,504,Pcp4,994.2550339999998,3425.4630899999993
996,3410,0,491,Pcp4,984.2952539999997,3391.551880000001
996,3390,0,491,Gad1,984.2952539999997,3391.551880000001
996,3231,0,0,Cplx2,,
996,3211,0,505,Cplx2,1010.7818360000001,3201.3040500000006
996,3185,0,505,Id2,1010.7818360000001,3201.3040500000006
996,2731,0,492,Gad1,979.8545450000001,2725.8500000000004
996,2002,0,0,Plp1,,
997,3575,0,499,Prkca,1003.2693929999996,3557.2489499999992
997,3567,0,499,Prkca,1003.2693929999996,3557.2489499999992
997,3542,0,499,Cplx2,1003.2693929999996,3557.2489499999992
997,3528,0,0,Pcp4,,
997,3524,0,0,Prkca,,
997,3510,0,0,Pde1a,,
997,3399,0,491,Gad1,984.2952539999997,3391.551880000001
997,3384,0,491,Gad1,984.2952539999997,3391.551880000001
997,3379,0,491,Kit,984.2952539999997,3391.551880000001
997,3342,0,503,Neurod6,1004.5186809999996,3322.7091600000003
997,3311,0,503,Neurod6,1004.5186809999996,3322.7091600000003
997,3203,0,505,Pcp4,1010.7818360000001,3201.3040500000006
997,3178,0,0,Cryab,,
997,3101,0,513,Cplx2,1008.1066950000004,3100.61297
997,2736,0,0,Pvalb,,
997,2720,0,492,Pvalb,979.8545450000001,2725.8500000000004
997,2671,0,0,Cplx2,,
997,2224,0,497,Plp1,996.8275389999999,2216.3626399999994
997,2201,0,497,Plp1,996.8275389999999,2216.3626399999994
998,3557,0,499,Enc1,1003.2693929999996,3557.2489499999992
998,3534,0,0,Prkca,,
998,3502,0,0,Neurod6,,
998,3499,0,0,Prkca,,
998,3431,0,504,Neurod6,994.2550339999998,3425.4630899999993
998,3427,0,504,Pde1a,994.2550339999998,3425.4630899999993
998,3421,0,504,Neurod6,994.2550339999998,3425.4630899999993
998,3372,0,491,Cnr1,984.2952539999997,3391.551880000001
998,3324,0,503,Pcp4,1004.5186809999996,3322.7091600000003
998,3310,0,503,Cck,1004.5186809999996,3322.7091600000003
998,3288,0,501,Plcxd2,1007.6858490000004,3280.4094299999997
998,3280,0,501,Id2,1007.6858490000004,3280.4094299999997
998,3240,0,0,Cck,,
998,3227,0,0,Pcp4,,
998,3161,0,0,Slc6a1,,
998,3134,0,0,Wfs1,,
998,2900,0,0,Aldoc,,
998,2699,0,0,Gad1,,
998,2336,0,0,Prkca,,
998,2209,0,497,Pvalb,996.8275389999999,2216.3626399999994
998,2069,0,0,Cryab,,
999,3579,0,0,Prkca,,
999,3469,0,485,Cadps2,976.7636089999996,3471.95377
999,3373,0,491,Rgs4,984.2952539999997,3391.551880000001
999,3274,0,501,Nrsn1,1007.6858490000004,3280.4094299999997
999,3263,0,501,Gad1,1007.6858490000004,3280.4094299999997
999,3192,0,505,Cck,1010.7818360000001,3201.3040500000006
999,3169,0,0,Pcp4,,
999,2700,0,0,Gad1,,
1000,3594,0,512,Enc1,1013.5232319999996,3586.6393900000003
1000,3585,0,512,Pcp4,1013.5232319999996,3586.6393900000003
1000,3575,0,0,3110035E14Rik,,
1000,3440,0,0,Cck,,
1000,3428,0,504,Neurod6,994.2550339999998,3425.4630899999993
1000,3389,0,491,Id2,984.2952539999997,3391.551880000001
1000,3344,0,503,Pde1a,1004.5186809999996,3322.7091600000003
1000,3309,0,503,Neurod6,1004.5186809999996,3322.7091600000003
1000,3223,0,505,Cplx2,1010.7818360000001,3201.3040500000006
1000,3167,0,0,Gad1,,
1000,3129,0,0,Cplx2,,
1000,3078,0,0,Prkca,,
1000,3068,0,0,Cck,,
1000,2985,0,511,Cplx2,1010.5809520000003,2999.5671
1000,2708,0,0,Pvalb,,
1001,3558,0,499,Prkca,1003.2693929999996,3557.2489499999992
1001,3513,0,0,Pcp4,,
1001,3457,0,0,Pax6,,
1001,3451,0,0,Plcxd2,,
1001,3437,0,0,Cplx2,,
1001,3411,0,491,Pcp4,984.2952539999997,3391.551880000001
1001,3406,0,491,Cck,984.2952539999997,3391.551880000001
1001,3339,0,503,Cxcl14,1004.5186809999996,3322.7091600000003
1001,3331,0,503,Neurod6,1004.5186809999996,3322.7091600000003
1001,3321,0,503,Pvalb,1004.5186809999996,3322.7091600000003
1001,3211,0,0,Cplx2,,
1001,3202,0,505,Pcp4,1010.7818360000001,3201.3040500000006
1001,3183,0,505,Lamp5,1010.7818360000001,3201.3040500000006
1001,3180,0,505,Gad1,1010.7818360000001,3201.3040500000006
1001,3081,0,0,Wfs1,,
1001,2732,0,0,Pvalb,,
1001,2342,0,0,Prkca,,
1001,2217,0,497,Plp1,996.8275389999999,2216.3626399999994
1002,3588,0,512,Pcp4,1013.5232319999996,3586.6393900000003
1002,3575,0,0,Snca,,
1002,3501,0,0,Pcp4,,
1002,3490,0,0,Pcp4,,
1002,3474,0,0,Pcp4,,
1002,3468,0,0,Htr3a,,
1002,3444,0,0,Pcp4,,
1002,3434,0,0,Neurod6,,
1002,3335,0,503,Col25a1,1004.5186809999996,3322.7091600000003
1002,3306,0,503,Lhx6,1004.5186809999996,3322.7091600000003
1002,3225,0,505,Pde1a,1010.7818360000001,3201.3040500000006
1002,3221,0,505,Pcp4,1010.7818360000001,3201.3040500000006
1002,3204,0,505,Gad1,1010.7818360000001,3201.3040500000006
1002,3201,0,505,Nov,1010.7818360000001,3201.3040500000006
1002,3177,0,505,Prkca,1010.7818360000001,3201.3040500000006
1002,3137,0,0,Id2,,
1002,3101,0,513,Pde1a,1008.1066950000004,3100.61297
1002,3093,0,513,Pde1a,1008.1066950000004,3100.61297
1002,3059,0,0,Crym,,
1002,3004,0,511,Plp1,1010.5809520000003,2999.5671
1002,2999,0,511,Plp1,1010.5809520000003,2999.5671
1002,2339,0,0,Prkca,,
1003,3606,0,493,3110035E14Rik,985.3411699999997,3621.440130000001
1003,3556,0,499,Lamp5,1003.2693929999996,3557.2489499999992
1003,3477,0,0,Enc1,,
1003,3380,0,508,Gad1,1018.915669,3381.3951099999995
1003,3313,0,503,Prkca,1004.5186809999996,3322.7091600000003
1003,3308,0,503,Pvalb,1004.5186809999996,3322.7091600000003
1003,3260,0,501,Htr3a,1007.6858490000004,3280.4094299999997
1003,3214,0,0,Ntng1,,
1003,3190,0,505,Rasgrf2,1010.7818360000001,3201.3040500000006
1003,3141,0,0,Neurod6,,
1003,3091,0,513,Col25a1,1008.1066950000004,3100.61297
1003,3022,0,0,Enpp2,,
1003,2221,0,497,Plp1,996.8275389999999,2216.3626399999994
1004,3460,0,0,Prkca,,
1004,3397,0,508,Gad1,1018.915669,3381.3951099999995
1004,3385,0,508,3110035E14Rik,1018.915669,3381.3951099999995
1004,3331,0,503,Rbp4,1004.5186809999996,3322.7091600000003
1004,3291,0,501,Pde1a,1007.6858490000004,3280.4094299999997
1004,3285,0,501,Gad1,1007.6858490000004,3280.4094299999997
1004,3273,0,501,Arpp21,1007.6858490000004,3280.4094299999997
1004,3219,0,505,Enc1,1010.7818360000001,3201.3040500000006
1004,3008,0,511,Plp1,1010.5809520000003,2999.5671
1004,2991,0,511,Plp1,1010.5809520000003,2999.5671
1004,2724,0,0,Gad1,,
1004,2714,0,0,Pvalb,,
1004,2698,0,0,Plcxd2,,
1004,2671,0,0,Rab3c,,
1004,2344,0,0,3110035E14Rik,,
1004,2208,0,497,Plp1,996.8275389999999,2216.3626399999994
1005,3561,0,499,Crym,1003.2693929999996,3557.2489499999992
1005,3505,0,0,Neurod6,,
1005,3495,0,0,Pcp4,,
1005,3468,0,0,Htr3a,,
1005,3457,0,0,Fam19a1,,
1005,3447,0,0,Pcp4,,
1005,3402,0,508,Gad1,1018.915669,3381.3951099999995
1005,3396,0,508,Gad1,1018.915669,3381.3951099999995
1005,3275,0,501,Gad1,1007.6858490000004,3280.4094299999997
1005,3228,0,505,Neurod6,1010.7818360000001,3201.3040500000006
1005,3214,0,505,Pcp4,1010.7818360000001,3201.3040500000006
1005,3206,0,505,Rgs4,1010.7818360000001,3201.3040500000006
1005,3077,0,0,Pcp4,,
1005,2923,0,0,Cplx2,,
1005,2453,0,0,Nrn1,,
1005,2226,0,497,Plp1,996.8275389999999,2216.3626399999994
1005,2201,0,497,Aldoc,996.8275389999999,2216.3626399999994
1006,3570,0,499,Wfs1,1003.2693929999996,3557.2489499999992
1006,3529,0,0,Prkca,,
1006,3512,0,0,Cryab,,
1006,3504,0,0,Col25a1,,
1006,3463,0,0,Pcp4,,
1006,3458,0,0,Fam19a1,,
1006,3434,0,0,Pcp4,,
1006,3388,0,508,Slc6a1,1018.915669,3381.3951099999995
1006,3240,0,0,Neurod6,,
1006,3223,0,505,Pcp4,1010.7818360000001,3201.3040500000006
1006,3176,0,505,Prkca,1010.7818360000001,3201.3040500000006
1006,3074,0,0,Qrfpr,,
1006,3015,0,511,Plp1,1010.5809520000003,2999.5671
1006,2682,0,0,3110035E14Rik,,
1006,2340,0,0,Prkca,,
1007,3572,0,499,Crym,1003.2693929999996,3557.2489499999992
1007,3544,0,499,Cck,1003.2693929999996,3557.2489499999992
1007,3523,0,0,Neurod6,,
1007,3516,0,0,Enc1,,
1007,3491,0,0,Aldoc,,
1007,3457,0,0,Fam19a1,,
1007,3439,0,0,Neurod6,,
1007,3408,0,0,Neurod6,,
1007,3367,0,508,Pde1a,1018.915669,3381.3951099999995
1007,3268,0,501,Prkca,1007.6858490000004,3280.4094299999997
1007,3190,0,505,Gad1,1010.7818360000001,3201.3040500000006
1007,3085,0,0,Pvalb,,
1007,3026,0,0,Cryab,,
1007,2988,0,511,Cryab,1010.5809520000003,2999.5671
1007,2707,0,0,Crhbp,,
1007,2189,0,0,Cryab,,
1008,3555,0,499,Neurod6,1003.2693929999996,3557.2489499999992
1008,3498,0,0,Pcp4,,
1008,3477,0,0,Pcp4,,
1008,3453,0,0,Kctd12,,
1008,3437,0,0,Plcxd2,,
1008,3396,0,508,Pcp4,1018.915669,3381.3951099999995
1008,3330,0,503,Neurod6,1004.5186809999996,3322.7091600000003
1008,3279,0,501,Gad1,1007.6858490000004,3280.4094299999997
1008,3259,0,501,Gad1,1007.6858490000004,3280.4094299999997
1008,3246,0,0,Cplx2,,
1008,3244,0,0,Cck,,
1008,3231,0,0,Crym,,
1008,3198,0,505,Neurod6,1010.7818360000001,3201.3040500000006
1008,3107,0,513,Neurod6,1008.1066950000004,3100.61297
1008,3099,0,513,Pcp4,1008.1066950000004,3100.61297
1008,3094,0,513,Rgs4,1008.1066950000004,3100.61297
1008,3011,0,511,Plp1,1010.5809520000003,2999.5671
1008,2730,0,0,Pvalb,,
1008,2695,0,0,Pvalb,,
1008,2219,0,497,Slc6a1,996.8275389999999,2216.3626399999994
1009,3603,0,512,Prkca,1013.5232319999996,3586.6393900000003
1009,3546,0,499,Cplx2,1003.2693929999996,3557.2489499999992
1009,3481,0,0,Nrn1,,
1009,3447,0,0,Cplx2,,
1009,3337,0,503,Pde1a,1004.5186809999996,3322.7091600000003
1009,3331,0,503,Neurod6,1004.5186809999996,3322.7091600000003
1009,3236,0,0,Id2,,
1009,3193,0,505,Kit,1010.7818360000001,3201.3040500000006
1009,3022,0,0,Plp1,,
1010,3358,0,508,Enc1,1018.915669,3381.3951099999995
1010,3351,0,0,Pcp4,,
1010,3288,0,501,Pde1a,1007.6858490000004,3280.4094299999997
1010,3205,0,505,Neurod6,1010.7818360000001,3201.3040500000006
1010,3176,0,505,Id2,1010.7818360000001,3201.3040500000006
1010,3016,0,511,Enpp2,1010.5809520000003,2999.5671
1010,2224,0,497,Plp1,996.8275389999999,2216.3626399999994
1011,3589,0,512,Rgs4,1013.5232319999996,3586.6393900000003
1011,3512,0,0,Cplx2,,
1011,3478,0,0,Pcp4,,
1011,3440,0,0,Pcp4,,
1011,3419,0,0,Prkca,,
1011,3411,0,0,Snca,,
1011,3393,0,508,Prkca,1018.915669,3381.3951099999995
1011,3304,0,503,Cplx2,1004.5186809999996,3322.7091600000003
1011,3293,0,501,Neurod6,1007.6858490000004,3280.4094299999997
1011,3194,0,505,Cnr1,1010.7818360000001,3201.3040500000006
1011,3108,0,513,Neurod6,1008.1066950000004,3100.61297
1011,3102,0,513,Pde1a,1008.1066950000004,3100.61297
1011,3061,0,520,Pcp4,1028.5092249999998,3067.71494
1011,2251,0,0,Enc1,,
1012,3612,0,0,Rgs12,,
1012,3541,0,499,Neurod6,1003.2693929999996,3557.2489499999992
1012,3501,0,519,Neurod6,1017.5935250000002,3502.3165499999996
1012,3483,0,0,3110035E14Rik,,
1012,3464,0,0,Neurod6,,
1012,3457,0,0,Neurod6,,
1012,3431,0,0,Pcp4,,
1012,3396,0,508,Gad1,1018.915669,3381.3951099999995
1012,3338,0,503,Pvalb,1004.5186809999996,3322.7091600000003
1012,3315,0,503,Col25a1,1004.5186809999996,3322.7091600000003
1012,3281,0,501,Snca,1007.6858490000004,3280.4094299999997
1012,3269,0,501,Pde1a,1007.6858490000004,3280.4094299999997
1012,3186,0,505,Neurod6,1010.7818360000001,3201.3040500000006
1012,3181,0,505,Gad1,1010.7818360000001,3201.3040500000006
1012,3012,0,511,Enpp2,1010.5809520000003,2999.5671
1012,2999,0,511,Prkca,1010.5809520000003,2999.5671
1013,3563,0,499,Prkca,1003.2693929999996,3557.2489499999992
1013,3558,0,499,Cplx2,1003.2693929999996,3557.2489499999992
1013,3546,0,499,Aldoc,1003.2693929999996,3557.2489499999992
1013,3486,0,0,Prkca,,
1013,3446,0,0,Cplx2,,
1013,3429,0,0,Nrsn1,,
1013,3411,0,0,Crym,,
1013,3373,0,508,Rgs10,1018.915669,3381.3951099999995
1013,3336,0,503,Pcp4,1004.5186809999996,3322.7091600000003
1013,3263,0,501,Prkca,1007.6858490000004,3280.4094299999997
1013,3210,0,505,Neurod6,1010.7818360000001,3201.3040500000006
1013,3182,0,505,Gad1,1010.7818360000001,3201.3040500000006
1013,3176,0,505,Gad1,1010.7818360000001,3201.3040500000006
1013,3110,0,513,Pde1a,1008.1066950000004,3100.61297
1013,3106,0,513,Pcp4,1008.1066950000004,3100.61297
1013,3077,0,520,Pcp4,1028.5092249999998,3067.71494
1013,3069,0,520,Enc1,1028.5092249999998,3067.71494
1013,2472,0,0,Nrn1,,
1013,2220,0,497,Plp1,996.8275389999999,2216.3626399999994
1014,3484,0,0,3110035E14Rik,,
1014,3462,0,0,Gad1,,
1014,3447,0,0,Cplx2,,
1014,3442,0,0,Neurod6,,
1014,3406,0,508,Gad1,1018.915669,3381.3951099999995
1014,3389,0,508,Rasgrf2,1018.915669,3381.3951099999995
1014,3378,0,508,Slc6a1,1018.915669,3381.3951099999995
1014,3370,0,508,Gad1,1018.915669,3381.3951099999995
1014,3340,0,503,Cck,1004.5186809999996,3322.7091600000003
1014,3332,0,503,Pde1a,1004.5186809999996,3322.7091600000003
1014,3288,0,501,Nrn1,1007.6858490000004,3280.4094299999997
1014,3283,0,501,Pcp4,1007.6858490000004,3280.4094299999997
1014,3260,0,0,Slc6a1,,
1014,3203,0,505,Pde1a,1010.7818360000001,3201.3040500000006
1014,2320,0,0,Rasgrf2,,
1014,2295,0,510,Aldoc,1009.6378269999996,2291.2605600000006
1014,2206,0,497,Plp1,996.8275389999999,2216.3626399999994
1015,3611,0,522,Pcp4,1023.7835290000003,3616.42353
1015,3582,0,512,Cck,1013.5232319999996,3586.6393900000003
1015,3552,0,499,Neurod6,1003.2693929999996,3557.2489499999992
1015,3449,0,0,Pcp4,,
1015,3438,0,0,Cck,,
1015,3320,0,503,Pcp4,1004.5186809999996,3322.7091600000003
1015,3315,0,503,Pcp4,1004.5186809999996,3322.7091600000003
1015,3295,0,501,Prkca,1007.6858490000004,3280.4094299999997
1015,3284,0,501,Scg2,1007.6858490000004,3280.4094299999997
1015,3282,0,501,Pcp4,1007.6858490000004,3280.4094299999997
1015,3014,0,511,Cryab,1010.5809520000003,2999.5671
1015,2687,0,0,6330403K07Rik,,
1015,2013,0,0,Plp1,,
1016,3515,0,0,Rgs4,,
1016,3470,0,0,Cck,,
1016,3454,0,0,Pcp4,,
1016,3435,0,0,3110035E14Rik,,
1016,3285,0,501,Scg2,1007.6858490000004,3280.4094299999997
1016,3277,0,501,Pcp4,1007.6858490000004,3280.4094299999997
1016,3214,0,505,Prkca,1010.7818360000001,3201.3040500000006
1016,3198,0,505,Crym,1010.7818360000001,3201.3040500000006
1016,3061,0,520,Enc1,1028.5092249999998,3067.71494
1016,3009,0,511,Plp1,1010.5809520000003,2999.5671
1016,2216,0,0,Plp1,,
1017,3604,0,0,Cplx2,,
1017,3573,0,512,Neurod6,1013.5232319999996,3586.6393900000003
1017,3557,0,499,Cck,1003.2693929999996,3557.2489499999992
1017,3532,0,0,Plp1,,
1017,3475,0,0,Pcp4,,
1017,3467,0,0,Neurod6,,
1017,3425,0,0,Snca,,
1017,3418,0,0,Gad1,,
1017,3415,0,0,Cxcl14,,
1017,3403,0,508,Gad1,1018.915669,3381.3951099999995
1017,3391,0,508,Cryab,1018.915669,3381.3951099999995
1017,3363,0,508,Slc6a1,1018.915669,3381.3951099999995
1017,3302,0,501,Cplx2,1007.6858490000004,3280.4094299999997
1017,3267,0,501,Id2,1007.6858490000004,3280.4094299999997
1017,3259,0,0,Cplx2,,
1017,3171,0,0,Id2,,
1017,3168,0,0,Id2,,
1017,3091,0,513,Cplx2,1008.1066950000004,3100.61297
1017,3088,0,0,Reln,,
1017,3071,0,520,Gad1,1028.5092249999998,3067.71494
1017,3066,0,520,Gad1,1028.5092249999998,3067.71494
1017,2993,0,511,Cryab,1010.5809520000003,2999.5671
1017,2987,0,511,Cplx2,1010.5809520000003,2999.5671
1018,3602,0,512,Prkca,1013.5232319999996,3586.6393900000003
1018,3574,0,512,Neurod6,1013.5232319999996,3586.6393900000003
1018,3547,0,499,Neurod6,1003.2693929999996,3557.2489499999992
1018,3510,0,519,Htr3a,1017.5935250000002,3502.3165499999996
1018,3465,0,0,Pcp4,,
1018,3456,0,0,Prkca,,
1018,3407,0,508,Gad1,1018.915669,3381.3951099999995
1018,3348,0,0,Neurod6,,
1018,3239,0,0,Pvalb,,
1018,3193,0,505,Neurod6,1010.7818360000001,3201.3040500000006
1018,3188,0,505,Pcp4,1010.7818360000001,3201.3040500000006
1018,3089,0,0,Cplx2,,
1018,3076,0,520,Synpr,1028.5092249999998,3067.71494
1018,2766,0,0,Rasgrf2,,
1019,3578,0,512,Rgs4,1013.5232319999996,3586.6393900000003
1019,3463,0,0,Pcp4,,
1019,3431,0,0,Crym,,
1019,3395,0,508,Id2,1018.915669,3381.3951099999995
1019,3357,0,508,Gad1,1018.915669,3381.3951099999995
1019,3345,0,0,3110035E14Rik,,
