Cell_Num	X	Y	Genenames	CellGeneCount	ClassName	Prob
2138	4157.0	4462.0	['3110035E14Rik', 'Cplx2']	[0.0034703475924558, 0.054897751312281085]	['Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0010658405815402448, 0.003626987102525457, 0.005530419777738164, 0.006810453213353239, 0.008486103251479776, 0.006338363651607466, 0.9652379467464877]
2139	4159.0	4834.0	['3110035E14Rik', 'Adgrl2', 'Arpp21', 'Cck', 'Cplx2', 'Cpne5', 'Enc1', 'Id2', 'Kit', 'Lamp5', 'Lhx6', 'Neurod6', 'Nrn1', 'Nrsn1', 'Pde1a', 'Prkca', 'Rgs4', 'Satb1', 'Scg2', 'Snca', 'Wfs1']	[0.25800067520291986, 0.421145122012993, 1.2145859416723552, 0.536963479072859, 0.9802846919602369, 0.05497388629996403, 0.28579001468050075, 0.9193536439448659, 0.008733846032506343, 0.12072206544701972, 0.04064182567175625, 0.14353468547752982, 1.0626513728188431, 0.0433293250150568, 0.025000810799603458, 3.9340999075082514, 0.953478614043538, 0.971827962762804, 0.9471765245233079, 0.005671561073162212, 0.2994320092402505]	['Cacna2d1.Lhx6.Reln', 'Cacna2d1.Lhx6.Vwa5a', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cryab', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Ntng1.Chrm2', 'Ntng1.Synpr', 'PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2', 'Pvalb.C1ql1.Cpne5', 'Pvalb.C1ql1.Npy', 'Pvalb.C1ql1.Pvalb', 'Vip.Crh.C1ql1', 'Zero']	[0.0016418367932841973, 0.0013725128037173529, 0.003402900401785836, 0.001213783094385855, 0.005302953853296495, 0.0032187984971310374, 0.01719878472270312, 0.001703506028971492, 0.001406204417896675, 0.07752687812456426, 0.272732597737499, 0.3782186209510057, 0.11900774629278163, 0.0728340051665217, 0.0026088182899150947, 0.010478026797064513, 0.0029605521704276507, 0.0054647528923085715, 0.01093770691348911]
2140	4162.0	4653.0	['Calb2', 'Cck', 'Cplx2', 'Enc1', 'Wfs1']	[0.8350623250218382, 0.9874756603906516, 0.007241048810243117, 0.24960456195909328, 0.035685993763000225]	['Astro.1', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'Vsmc', 'Zero']	[0.0012616366660424382, 0.0015418664243160188, 0.004830386062612133, 0.006545861446488849, 0.0077595993688833785, 0.00924359424959877, 0.0012480115662216887, 0.007234475837406849, 0.955442047470556]
2141	4169.0	3951.0	['Aldoc', 'Arpp21', 'Cplx2', 'Id2', 'Pvalb', 'Rgs12', 'Wfs1']	[0.9753479451133291, 0.006761678556932442, 0.0023027993567985706, 0.9939843071999387, 0.9430282000326161, 0.012028883393590128, 0.022218443319380436]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.016977429139061393, 0.025427028987156142, 0.011381328929766982, 0.010916791365593327, 0.019681598843826743, 0.00728563464063284, 0.004501900050971546, 0.01582399174318455, 0.012201617215288214, 0.007089375453375085, 0.8667338727517563]
2142	4169.0	3870.0	['Cck', 'Cplx2', 'Cryab', 'Gad1', 'Lamp5', 'Npy', 'Plp1', 'Snca', 'Trp53i11', 'Zcchc12']	[0.01862341446406483, 1.3475904411081552, 0.9440869652500316, 0.9053190063243848, 0.0021120262948112786, 0.0019682832242687407, 0.9325796326537737, 0.9408129768130467, 0.0022048987297113663, 0.022747107385746212]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Cryab', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.5', 'PC.CA1.1', 'Pvalb.Tac1.Nr4a2', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.009597270728234004, 0.0029212380924028615, 0.0039617979441462685, 0.0035541280686047037, 0.010223329016049451, 0.0325338212194885, 0.006574439790683871, 0.02083900665389279, 0.00874994688704106, 0.013094319932257563, 0.007070195375801674, 0.005083446532666271, 0.014986754582272072, 0.08402034312294968, 0.04246093834083665, 0.011926601099825785, 0.01278032858456897, 0.002133478611216526, 0.007344757792712017, 0.0016226632325550825, 0.008938975228700914, 0.021841007591819846, 0.6637100392434966]
2143	4170.0	4910.0	['3110035E14Rik', '6330403K07Rik', 'Aldoc', 'Bcl11b', 'Cck', 'Cplx2', 'Crym', 'Enc1', 'Gda', 'Id2', 'Neurod6', 'Pde1a', 'Prkca', 'Rgs4', 'Scg2', 'Serpini1', 'Snca', 'Sulf2', 'Wfs1']	[4.031880667038119, 1.0213781017320365, 2.1736943750226847, 1.0463734461512133, 1.54542859056448, 2.0027164955527343, 1.979346416213928, 0.09140674341818526, 0.02250807927037524, 0.8499668580441007, 10.205554894667122, 0.9998766408176876, 0.005959324641913388, 2.9677620955380015, 0.011872753978153636, 0.041809900434829586, 0.984015330395882, 0.8877523840032707, 1.00732814025461]	['PC.CA1.2', 'PC.CA1.3', 'PC.Other2']	[0.08323461527044797, 0.8967837825426976, 0.019690662788167116]
2144	4171.0	3974.0	['Aldoc', 'Id2', 'Pvalb', 'Rgs12', 'Wfs1']	[0.01765862522588026, 1.9819318306747482, 0.04629592468770302, 0.9820199066866447, 0.3172524671564008]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.007717862157078808, 0.014399854306044886, 0.012201652271999276, 0.007594165287248249, 0.008373857752956237, 0.001462556502135146, 0.02638671060934673, 0.005822128383203996, 0.032603712655005196, 0.01659501680118916, 0.011771120857464571, 0.8502180120861634]
2145	4171.0	4993.0	['3110035E14Rik', 'Cplx2', 'Cpne5', 'Id2', 'Neurod6', 'Nrsn1', 'Pde1a', 'Scg2']	[0.001023107755243896, 0.9447033768102244, 0.014415479783513015, 0.08379758742084928, 0.9607322394931993, 0.5465633854823985, 0.0016698289973264243, 0.0023062225715661496]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'PC.CA1.2', 'Pvalb.Tac1.Nr4a2', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.004586888626036712, 0.0028763203074707406, 0.0022104036766652925, 0.0017491836247236906, 0.004050814881022503, 0.00302737200093429, 0.0018308935883001804, 0.003149875236916348, 0.0037970967179405835, 0.0027164498044023842, 0.002118261405873502, 0.0069298127303175335, 0.008529767905125536, 0.0015924893897228019, 0.009316981692294772, 0.01036856811675901, 0.009471762463319126, 0.002679358428973771, 0.0011388394286417911, 0.0024306915244068816, 0.009151458996545587, 0.9027844650232526]
2146	4171.0	3900.0	['Cck', 'Cplx2', 'Cryab', 'Enpp2', 'Gad1', 'Htr3a', 'Kit', 'Lamp5', 'Npy', 'Plp1', 'Slc6a1', 'Snca', 'Trp53i11', 'Zcchc12']	[0.9694463737198088, 0.11729004368894048, 0.047735014467280484, 0.0906686155036388, 8.083826395957624, 1.9767357287415213, 1.9940396380324314, 0.9922843185254491, 6.993596415068463, 0.017286110428151185, 0.9972117187096562, 0.05135644740471676, 1.9888477023899085, 1.9614495632234925]	['Cacna2d1.Ndnf.Cxcl14', 'Cacna2d1.Ndnf.Npy', 'Cacna2d1.Ndnf.Rgs10']	[0.00436020799462726, 0.29419243713416454, 0.6982274400949876]
2147	4173.0	4822.0	['3110035E14Rik', 'Adgrl2', 'Arpp21', 'Cck', 'Cnr1', 'Cplx2', 'Crym', 'Enc1', 'Fam19a1', 'Id2', 'Neurod6', 'Nov', 'Npy2r', 'Nrn1', 'Pde1a', 'Prkca', 'Rgs4', 'Satb1', 'Scg2', 'Serpini1', 'Snca', 'Wfs1']	[1.7189043936781188, 0.3769984973431841, 1.6363153324644715, 0.4887516321987888, 0.0035301706526176006, 0.016319698324414544, 0.0467457252487917, 0.0076142505350078795, 0.013004084955387286, 0.07164928630246852, 1.671910432329176, 0.9351779400992747, 0.0030013055218550775, 0.030851359935483602, 1.0590419116165664, 0.7523189962615536, 0.9987810116042999, 0.01722525772408771, 0.9767156297085868, 0.0017286995560901331, 1.9691665246351868, 1.694519084381356]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.0054870146187650645, 0.19753057359811055, 0.7283517917966149, 0.012110941272026285, 0.05620508420194674]
2148	4178.0	3593.0	['3110035E14Rik', '6330403K07Rik', 'Aldoc', 'Cryab', 'Enpp2', 'Gad1', 'Id2', 'Nrsn1', 'Pcp4', 'Plp1', 'Reln']	[0.9929994783582092, 0.00497227596702317, 2.0303541308324102, 1.0116648795298944, 1.046363842310607, 0.993372196881177, 1.2550801138876784, 0.9643623106990021, 1.933206254102197, 11.677886238276843, 0.9944069091784585]	['Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.1837770984894953, 0.13712745349452765, 0.00524397660669332, 0.005867329564134992, 0.09212809885916892, 0.5758527702199616]
2149	4179.0	4863.0	['3110035E14Rik', '6330403K07Rik', 'Arpp21', 'Calb2', 'Cck', 'Cdh13', 'Cnr1', 'Enc1', 'Fam19a1', 'Fos', 'Gda', 'Htr3a', 'Kit', 'Neurod6', 'Nov', 'Nrsn1', 'Pde1a', 'Penk', 'Qrfpr', 'Scg2', 'Serpini1', 'Snca', 'Tac2', 'Vip', 'Wfs1']	[0.9479394658643322, 0.0037474968736788843, 0.9944153480179196, 0.9508589947792659, 1.2179151652967806, 0.003763267998584407, 0.01466669362437717, 0.09091329806289287, 0.996004759173529, 0.04520580440880141, 1.934021471373761, 0.9962990212709576, 0.8772604607801968, 5.088186132588159, 0.00754837694089137, 1.0228909920013058, 3.231661176201066, 0.05238314718974947, 0.001309463724770799, 1.0082738153714894, 0.06113854967881927, 0.0012931179988660575, 0.9443485754813585, 0.9466967742625135, 1.0380470240145756]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.007758082470122079, 0.498957476624736, 0.48905248694571385, 0.0018216457494136286, 0.002410047039261089]
2150	4179.0	3518.0	['6330403K07Rik', 'Aldoc', 'Id2']	[1.9961373474456983, 2.3763142451686767, 2.995661595619924]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Zero']	[0.04948830928238834, 0.11707352125233676, 0.6944023555004165, 0.08966547704545531, 0.045817370212691354, 0.002579563306013807]
2151	4181.0	3559.0	['6330403K07Rik', 'Aldoc', 'Cryab', 'Id2', 'Plp1']	[0.0556410859195529, 0.002933589730407779, 1.9774704548700588, 0.9399785780561927, 0.33277677746170525]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cryab', 'Calb2.Vip.Gpd1', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.4', 'Oligo.5', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.013002095969044131, 0.013451667772806474, 0.023115410037683404, 0.014766294396664485, 0.016681214028524127, 0.0047536229351976805, 0.003372715520047047, 0.0010487323105064347, 0.030506923818128518, 0.00905810278456404, 0.014744565268754485, 0.019191110165306374, 0.013359220604894525, 0.0030629557626578974, 0.006280963100802123, 0.0016002270277690595, 0.022824262432831005, 0.7816120426079852]
2152	4185.0	3457.0	['Aldoc', 'Cplx2', 'Id2']	[0.09914691411864905, 0.19570827041213276, 1.3150860360449352]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.003548342339026607, 0.005113851692093462, 0.0024774836488946684, 0.0019999223810876856, 0.004001276283223942, 0.010398891722202498, 0.005114511542586483, 0.021505555291502207, 0.01436092382049028, 0.008102117354175941, 0.922183569517185]
2153	4186.0	4791.0	['3110035E14Rik', 'Cadps2', 'Cck', 'Cnr1', 'Cplx2', 'Crym', 'Enc1', 'Fam19a1', 'Htr3a', 'Id2', 'Neurod6', 'Nos1', 'Nov', 'Nr4a2', 'Pde1a', 'Prkca', 'Reln', 'Rgs4', 'Scg2', 'Snca', 'Sst', 'Trp53i11', 'Wfs1', 'Zcchc12']	[3.669127455124969, 0.004738737060586806, 1.056071835950535, 0.9626777142809649, 0.002816418957881994, 1.0958359520043084, 2.307587125252245, 1.0585533264524989, 0.05029560094027558, 0.9329668274754684, 6.6686516011363555, 0.007219427179958086, 0.033222677904878345, 0.9737724121603015, 2.160759422767543, 2.1551662472727364, 0.059394945146965174, 2.1334014832285852, 1.0276392782873816, 0.021918834406714598, 0.005573151634215302, 0.9718397497847443, 2.888995445863733, 0.9720572380427347]	['PC.CA1.2', 'PC.CA1.3', 'PC.Other2']	[0.04139535859272333, 0.9570334832622817, 0.001545347567299049]
2154	4194.0	4835.0	['3110035E14Rik', '6330403K07Rik', 'Arpp21', 'Cadps2', 'Cck', 'Cdh13', 'Cnr1', 'Enc1', 'Fam19a1', 'Fos', 'Gda', 'Htr3a', 'Lamp5', 'Neurod6', 'Nov', 'Npy2r', 'Pde1a', 'Penk', 'Rgs4', 'Scg2', 'Serpini1', 'Snca', 'Tac2', 'Vip', 'Wfs1']	[0.008595354242428558, 0.001041940035856272, 0.033015435086512626, 0.0051696763050132445, 0.9801050393345079, 0.9842331331725643, 0.974684036302732, 2.9607033878888407, 1.9922418206267531, 0.24957045603603684, 0.03079475425198138, 0.9899233541221341, 0.8660772175127214, 3.3350196820564944, 0.9822672867465038, 0.9913104527449375, 1.7898282106475025, 0.9128242754799516, 0.004440392595390703, 0.9611862417577316, 0.9249463988376389, 0.9666358865762588, 0.034471823676708334, 0.04463294996441425, 2.911331631029199]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3']	[0.012166981307877375, 0.18323649694530564, 0.8039079479685696]
2155	4198.0	5357.0	['3110035E14Rik', 'Aldoc', 'Cryab', 'Cxcl14', 'Gad1', 'Id2', 'Neurod6', 'Pcp4', 'Plp1']	[0.00478136244140637, 0.9571642755292422, 0.9966462084410882, 0.9923058102227509, 0.9948311286655815, 0.02620720546947709, 0.0019953739310509424, 0.051011516038253484, 3.3444314942079445]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.1', 'Oligo.3', 'Oligo.4', 'Oligo.5', 'Vsmc', 'Zero']	[0.029661096820279002, 0.011789620450860128, 0.006381738373737602, 0.0446544423275255, 0.0857055071093564, 0.00557159467366815, 0.02397175300034825, 0.6596271672521844, 0.005136352603647049, 0.003329749486818045, 0.004811744143105092, 0.0011869753993126505, 0.0198833021743891, 0.05880551655036639, 0.007001843757336092, 0.029109207060893608]
2156	4208.0	3856.0	['Aldoc', 'Cplx2', 'Cryab', 'Cxcl14', 'Hapln1', 'Id2', 'Ndnf', 'Nrsn1', 'Plp1', 'Slc6a1', 'Snca']	[1.519618478739201, 0.0014398028800919362, 0.0014127124373743622, 0.9828592086315961, 0.9938238404316037, 0.9943951111052072, 0.025320164000895005, 0.9643354577475526, 0.9805577828309505, 1.9784878221624869, 0.002717180845602364]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Igfbp4', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Pvalb.Tac1.Nr4a2', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.13715267345106774, 0.22799808382080647, 0.10159745748065754, 0.37632546625100166, 0.08237916904014378, 0.0025986333538846346, 0.002399931119455774, 0.002170529618701433, 0.0012560645295636782, 0.0011913569180719203, 0.00137567628698261, 0.002868094021704572, 0.0015933161679545288, 0.0010068378196605179, 0.00302442538794763, 0.0010520654593108821, 0.05106517625867616]
2157	4209.0	4908.0	['3110035E14Rik', '6330403K07Rik', 'Aldoc', 'Arpp21', 'Bcl11b', 'Cck', 'Cplx2', 'Crym', 'Enc1', 'Enpp2', 'Fam19a1', 'Gda', 'Id2', 'Kctd12', 'Neurod6', 'Nrn1', 'Pde1a', 'Plp1', 'Prkca', 'Rgs4', 'Scg2', 'Serpini1', 'Thsd7a', 'Wfs1']	[1.9156250244024433, 0.9700908464983402, 0.001410667309803094, 0.9906204974887938, 0.05430521349680226, 0.17934694543938418, 1.9924815425122904, 1.9921636359520734, 0.7452228060292794, 0.9943045774560555, 0.00479586463522885, 0.9579090321233853, 3.085916420096748, 0.004826283315841109, 2.4092605634232225, 0.9011713728620139, 3.1082366868537523, 0.06203499906395635, 1.0563650499381256, 0.024652391355764778, 0.9720023756019753, 0.8428864195048456, 0.9878858608206458, 0.9954861500579125]	['PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.20483513633269082, 0.1663611103475561, 0.1877727383851036, 0.4408066514493138]
2158	4211.0	4806.0	['3110035E14Rik', '6330403K07Rik', 'Arpp21', 'Cck', 'Cnr1', 'Cplx2', 'Crym', 'Enc1', 'Fam19a1', 'Htr3a', 'Id2', 'Neurod6', 'Nov', 'Pde1a', 'Prkca', 'Rasgrf2', 'Reln', 'Rgs4', 'Snca', 'Sst', 'Wfs1', 'Zcchc12']	[2.9866822488876, 0.0349573097894798, 0.08027319863285459, 0.04465589452454449, 0.029936296745148378, 0.048457773507354765, 0.8386855487281673, 0.016817586329361377, 2.8742998015419268, 0.0031057976403733875, 0.009741312543513644, 8.785602850343633, 0.015527108912890539, 1.8932880085278736, 0.9575981707120106, 0.9691399806424388, 0.76823192408394, 1.2809009914714342, 0.9783856617577036, 2.984526230606065, 3.1653288371037456, 0.017760819444291476]	['PC.CA1.2', 'PC.CA1.3']	[0.02291338456584177, 0.9770326674500773]
2159	4211.0	3883.0	['Cryab', 'Cxcl14', 'Enpp2', 'Hapln1', 'Ndnf', 'Plp1', 'Satb1']	[3.9957573872613823, 0.011973599073217127, 1.3505148672095793, 0.0020257310640047444, 0.24275567047582314, 13.871361280623479, 0.9930243840722958]	['Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.0014734959816971019, 0.1375526551929132, 0.05465724286497581, 0.11888676220859239, 0.47836977643218953, 0.20906006731610827]
2160	4215.0	4876.0	['3110035E14Rik', 'Bcl11b', 'Cadps2', 'Cck', 'Col25a1', 'Enc1', 'Fam19a1', 'Fos', 'Gda', 'Kctd12', 'Kit', 'Lamp5', 'Lhx6', 'Neurod6', 'Nrn1', 'Pde1a', 'Penk', 'Prkca', 'Qrfpr', 'Rgs4', 'Scg2', 'Snca', 'Vip', 'Wfs1']	[1.857975936373004, 0.0016355628093408811, 0.8248043963831, 0.9617802353682066, 0.9911990274902264, 1.0024797513589405, 1.9914962446835627, 0.29502818658325736, 0.013420255741025894, 0.9839047645651904, 0.08511251164126134, 0.015103239646529423, 0.9909084760854446, 6.707374763568987, 1.0926563085800511, 0.4876333974532193, 0.002222359742373632, 2.2101358512737406, 0.9803966047097835, 0.9740288550695717, 0.020917733084498787, 2.016827034458412, 0.09156258783655338, 1.9341845561641913]	['PC.CA1.2', 'PC.CA1.3']	[0.04233432320956309, 0.957387779073038]
2161	4215.0	4940.0	['3110035E14Rik', 'Adgrl2', 'Arpp21', 'Bcl11b', 'Cadps2', 'Cck', 'Cplx2', 'Cpne5', 'Cux2', 'Enc1', 'Fam19a1', 'Gda', 'Id2', 'Neurod6', 'Pde1a', 'Plp1', 'Prkca', 'Satb1', 'Serpini1', 'Snca', 'Thsd7a', 'Vip', 'Wfs1']	[4.061713060534621, 0.08538519622762167, 0.006605889595551294, 0.6076047690852278, 0.9880357740525849, 0.9346216905792645, 0.012806521882617874, 0.023370864261281803, 0.21583093181687713, 3.971489610998297, 0.9985495387655142, 0.001713263339027018, 0.08306304320861176, 4.090059835878921, 0.0041313887148215055, 0.029854933167855716, 1.9961972486810462, 1.9450440239247955, 0.01714097526229532, 0.02070657119950592, 0.002628616705168151, 0.03354587156391824, 0.0017534008704543017]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.0016866173637763188, 0.2850594693260604, 0.7022861834549138, 0.003156360653999266, 0.007811366262493501]
2162	4216.0	4275.0	['3110035E14Rik', 'Aldoc', 'Cxcl14']	[0.986502126126747, 0.06334221057509151, 1.9815119377356996]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.005473756346081869, 0.010460787215622137, 0.0016956795231853662, 0.004244549408843807, 0.004182274820282644, 0.0011774115274445366, 0.0013446604368111447, 0.003011006622596419, 0.004817748331062837, 0.006144758939013696, 0.007930880794083616, 0.0015035348368049159, 0.006268786714150809, 0.9397393341482416]
2163	4223.0	4125.0	['Cplx2', 'Id2', 'Prkca']	[0.28719420989163036, 0.9751704894669946, 0.9910764983009135]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.00266774757679094, 0.0035589305413736842, 0.002021299407530618, 0.0015342319117707523, 0.0053925558032111645, 0.009211494354265805, 0.00503028648980588, 0.02426306096740836, 0.019335113673369965, 0.00753608022995777, 0.9169862542993554]
2164	4224.0	3924.0	['Arpp21', 'Cplx2', 'Enpp2', 'Reln', 'Rgs12', 'Rgs4', 'Trp53i11']	[0.14429720527045034, 1.0977082632591975, 0.013140329139697574, 0.0030161057753345837, 0.006485654514900391, 0.23380052460249495, 0.0021672337072687242]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.004479464688217515, 0.0027277954874010565, 0.0020489563102712703, 0.0016798728694437848, 0.004051108402015325, 0.0021255752420953023, 0.001432837660382729, 0.002319186434041652, 0.003660574795077585, 0.00218085242088197, 0.002293246782648674, 0.008541729435933006, 0.008917659691633753, 0.001569767576599947, 0.008777561883375466, 0.010246314142169284, 0.003925803406272445, 0.0016997267809737435, 0.010753630303113212, 0.9133601900187442]
2165	4224.0	3758.0	['Cadps2', 'Cplx2', 'Cryab', 'Enpp2', 'Plp1', 'Prkca']	[1.0128514541915457, 0.15563702072991423, 0.003501535942612948, 0.9932020890935995, 5.223261898911553, 0.01833179592277696]	['Eryth.1', 'Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.007384297911117006, 0.6738138611720801, 0.028061286420688322, 0.0025557522586979516, 0.009237458972028925, 0.09531994466364124, 0.18078228535781027]
2166	4225.0	4586.0	['Col25a1', 'Cplx2', 'Cryab', 'Cxcl14', 'Gad1', 'Hapln1', 'Id2', 'Lamp5', 'Npy', 'Prkca', 'Rgs10', 'Scg2', 'Slc6a1', 'Trp53i11']	[3.9898070733754363, 0.06028418613021404, 1.4894996548523818, 1.9767409071776338, 9.694566097229075, 0.9907584433611499, 10.60718969056466, 1.9019927003940018, 6.922327839135385, 0.9925358380879705, 0.9987958319442336, 0.9979250126621902, 3.987285249614274, 0.9749878529798258]	['Cacna2d1.Lhx6.Reln', 'Cacna2d1.Lhx6.Vwa5a', 'Cacna2d1.Ndnf.Npy']	[0.26845549205471614, 0.7301880334681192, 0.0012139370974588479]
2167	4229.0	4835.0	['3110035E14Rik', '6330403K07Rik', 'Arpp21', 'Cadps2', 'Cck', 'Cnr1', 'Cplx2', 'Gad1', 'Htr3a', 'Lamp5', 'Neurod6', 'Npy', 'Pde1a', 'Pvalb', 'Rasgrf2', 'Rgs12', 'Scg2', 'Snca', 'Sulf2', 'Tac2', 'Vip', 'Wfs1']	[0.7953036126408372, 0.9598799821642122, 0.966719449626397, 0.05996003696189566, 4.968523648347981, 2.9760700635550794, 1.7574992414093233, 0.9957114477951069, 0.9936261342446654, 0.043706808292555015, 4.664685451635897, 1.0788267708737127, 3.195941426426622, 0.0075961026253846126, 0.01664212041189533, 0.9960065380549179, 0.875466660149397, 1.018690531434346, 0.9809549073043423, 2.9947621786087675, 7.784971715877792, 0.9492019564634623]	['Cck.Cxcl14.Vip', 'Cck.Lmo1.Vip.Crh', 'Cck.Lmo1.Vip.Tac2', 'Vip.Crh.Pcp4']	[0.969520205138058, 0.021575731965392, 0.0028754935817163316, 0.006013852483882977]
2168	4230.0	3668.0	['Cplx2', 'Cxcl14', 'Kctd12']	[0.9898935416312199, 0.9918218278111236, 1.5420554615930873]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.003981242427007772, 0.0031560364800298306, 0.0011436986388828146, 0.0015409302838938802, 0.0029673667310847066, 0.005210619789877808, 0.006233728405637343, 0.010119579904196312, 0.012877099991496017, 0.001047997539899352, 0.007912768311872938, 0.9386956561226072]
2169	4232.0	5365.0	['3110035E14Rik', '6330403K07Rik', 'Aldoc', 'Cplx2', 'Cxcl14', 'Enc1', 'Id2', 'Neurod6', 'Nrn1', 'Pcp4', 'Plp1']	[1.0391163594290809, 0.0013287479327386406, 1.0336851602191335, 0.9948379598588168, 0.0011032528500058913, 0.9796750582200389, 2.9553102787250194, 0.987813946672514, 0.003633390475995322, 0.9275859229380545, 3.209745233424717]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.5', 'PC.CA1.1', 'PC.CA1.2', 'PC.Other1', 'Vsmc', 'Zero']	[0.1989570679170577, 0.03936992992103387, 0.13416162691589115, 0.16281073191167794, 0.2393612571259355, 0.015492586123323692, 0.005839438339531046, 0.13957479465428685, 0.02188033609661967, 0.0039082670073459, 0.007370044041852662, 0.012489797090857213, 0.0052091811499344175, 0.003173267821821831, 0.00216001316373088, 0.0063415422567936796]
